As_pred,As_real,Lon,Lan
0.322535656,0.029558802,128.8538889,37.28294444
0.841253518,0.254642218,129.13025,37.10463889
1.002736693,0.385262401,127.7240278,37.43666667
0.498926605,0.262364264,128.0832222,37.27027778
0.298014797,0.009950331,127.4793056,37.41577778
0.493626204,0.451075619,127.7611944,37.40730556
1.013373807,1.17557333,127.4818611,37.42211111
0.717181875,0.667829373,126.8716111,37.17444444
1.368543729,1.667706821,128.0933056,37.28222222
1.422965194,0.751416089,127.4788056,37.41652778
1.016223514,0.943905899,128.8121111,37.13044444
1.213096974,1.302912752,128.7975833,37.12608333
2.262801563,2.6651427,128.2739722,37.38136111
1.071745101,1.302912752,127.7701944,37.42513889
0.909201507,0.524728529,128.8083056,37.12786111
0.840919701,0.845868268,129.1514722,37.10847222
1.016595356,0.371563556,128.8698333,37.39586111
0.712589959,0.300104592,128.0961944,37.28141667
1.215501965,0.797507196,127.7724722,37.42508333
1.729526141,1.754403683,127.3045833,37.17505556
0.497710182,0.457424847,128.87425,37.39725
1.249700503,0.444685821,126.8961389,37.18447222
0.759119774,0.947789399,128.86375,37.28169444
1.077969732,0.947789399,128.7904167,37.37427778
1.526846945,1.722766598,127.7664722,37.42208333
0.611763453,0.576613364,128.8765556,37.39702778
0.851445928,0.223143551,127.7813889,37.42736111
0.931894318,0.300104592,128.0863056,37.26052778
0.61471255,0.385262401,126.8958889,37.18394444
1.042344413,1.214912744,127.4789444,37.41863889
0.946623095,0.947789399,128.8083889,37.12816667
1.476614785,1.456286733,128.275,37.36902778
1.316878902,1.269760545,127.7263889,37.43341667
0.937535879,0.357674444,128.8083889,37.12816667
0.976077081,0.951657876,127.76575,37.42411111
1.08577113,0.708035793,129.1435,37.11386111
0.640304545,0.858661619,129.1556667,37.11197222
0.575723194,0.223143551,129.1534444,37.11119444
0.482184591,0.322083499,128.8734722,37.39633333
0.359430825,0.231111721,128.7878056,37.37408333
2.0549031,3.194583132,127.7255278,37.4335
1.205329665,1.378766095,128.8016111,37.37666667
0.772609172,0.207014169,127.76975,37.42586111
0.736354227,0.457424847,128.0982778,37.28083333
1.462351198,1.625311262,129.1294722,37.10605556
0.454445812,0.350656872,128.8702222,37.39883333
1.087368802,1.011600912,127.7236667,37.43527778
0.69735879,0.806475866,128.2733333,37.37797222
0.854817537,1.033184483,127.7819444,37.42813889
1.027232387,0.947789399,128.0958056,37.28194444
0.832648811,0.904218151,127.77975,37.42544444
1.106485328,1.439835128,128.7718889,37.37247222
0.704526698,0.048790164,127.47375,37.4195
0.768120238,0.815364813,127.7731667,37.42516667
1.032396173,0.565313809,128.7969444,37.12591667
0.417806056,0.21511138,127.4888889,37.43038889
0.492161282,0.392042088,128.7925833,37.37525
1.3947892,0.947789399,129.1069444,37.11422222
0.646396561,0.727548607,127.7398611,37.43327778
1.090722364,1.217875709,128.7793611,37.37352778
0.601505884,0.207014169,126.8805278,37.18625
0.404107589,0.039220713,127.4784444,37.41805556
0.717929401,0.850150929,129.15675,37.11433333
1.926907226,2.156402583,126.8911944,37.18247222
0.551818482,0.2390169,128.8640556,37.28197222
1.777666528,1.699278616,127.4865833,37.42961111
1.509041116,1.211940974,128.8101667,37.12936111
1.022896636,0.625938431,128.8546111,37.28277778
0.861536972,0.854415328,128.7863889,37.37255556
0.602953549,0.3074847,128.0923333,37.27355556
0.298014797,0.131028262,127.4805833,37.414
2.135317985,1.517322624,127.7238056,37.43822222
1.462925869,1.658228077,128.8711389,37.39255556
0.685181155,0.39877612,128.8465833,37.28116667
0.740748217,0.223143551,128.0939444,37.28194444
0.931546513,0.524728529,129.1464722,37.10377778
1.01740511,0.875468737,127.7743889,37.42505556
1.463823347,1.637053079,128.86375,37.28169444
2.015787299,2.923161581,128.2737222,37.37594444
0.620484408,0.21511138,128.8099167,37.13869444
0.772597103,0.431782416,128.0932222,37.2805
1.845563977,2.602689685,129.1470833,37.10375
1.439956502,1.625311262,127.7247222,37.43388889
1.939490734,1.444563269,127.4791389,37.41616667
2.367294982,2.977568303,126.8916944,37.18252778
0.743155833,0.157003749,126.8848056,37.18227778
0.772369436,0.223143551,128.0976944,37.28108333
0.522628391,0.378436436,127.7236667,37.43461111
1.334620164,2.4765384,128.7874167,37.37325
0.902704417,0.932164081,127.7659444,37.42452778
1.190094276,0.760805829,127.7685,37.42641667
1.241763173,1.735189118,128.8008056,37.12597222
1.426328417,0.896088025,127.4798889,37.41988889
0.483049618,0.392042088,128.8711389,37.40102778
1.015274098,0.631271777,128.0946667,37.28172222
1.464494934,1.337629189,127.4757222,37.41927778
1.228239957,1.118414916,127.3245278,37.17233333
0.644626597,0.148420005,128.8643056,37.28355556
0.821900407,0.207014169,128.8077778,37.12769444
2.065571863,3.195402469,128.7877778,37.37430556
0.671493301,0.457424847,128.8615278,37.27852778
0.776320238,0.672944473,127.4888889,37.42625
0.830419642,0.576613364,127.2983333,37.17138889
1.848617372,2.87525812,127.2974167,37.17205556
0.927832678,0.350656872,128.0901111,37.28002778
1.145104462,0.943905899,127.78,37.42552778
0.67207258,0.254642218,127.4801944,37.42038889
1.658881062,1.581038438,127.4765278,37.419
2.190926955,3.194583132,127.7238056,37.43822222
0.607538802,0.854415328,128.2755556,37.365
1.139765736,1.091923301,128.8102778,37.13202778
1.139162163,0.385262401,128.27325,37.37594444
0.558191614,0.451075619,128.8700833,37.39588889
1.067561748,0.500775288,128.8103333,37.12936111
0.754456859,0.862889955,128.8636389,37.28261111
0.866141631,0.806475866,126.8966111,37.18513889
1.246634233,1.613429934,127.30775,37.18052778
1.190859393,0.3074847,128.8731667,37.39483333
0.584909141,0.300104592,127.7818889,37.42802778
2.16958875,2.301584593,129.1121667,37.10638889
2.03952183,1.987874348,128.7880556,37.37336111
0.700786112,0.482426149,127.4795278,37.41547222
1.852842429,1.85159947,129.1242222,37.10927778
2.101217864,2.026831591,128.2733889,37.38052778
0.917719584,0.667829373,127.4768333,37.41897222
1.135726276,0.947789399,128.2730556,37.38047222
0.857919628,0.451075619,128.0958056,37.28194444
1.153448885,1.095273387,127.7748611,37.42527778
1.034767173,0.858661619,128.8087778,37.12763889
1.332363357,1.564440547,128.2735278,37.37708333
1.695956686,1.713797928,127.3018056,37.17330556
0.556368772,0.570979547,128.8574444,37.28016667
0.889156669,1.01523068,127.7771111,37.42505556
0.775666605,0.966983846,128.8643056,37.28330556
1.119850418,1.286474026,128.7992778,37.373
0.658634715,0.985816795,128.8587222,37.27702778
1.197391063,0.58221562,128.8111944,37.12872222
1.125058325,0.371563556,129.1332778,37.10305556
1.344805474,1.418277407,126.8864722,37.18175
1.038501759,1.208960346,128.7779167,37.37308333
0.415900574,0.39877612,128.8728611,37.39608333
0.903395125,0.947789399,127.7821667,37.42827778
1.361338147,2.00148,126.896,37.18425
1.128302983,0.708035793,128.2736667,37.38486111
0.798695313,0.982078472,129.1568056,37.11491667
0.466375756,0.405465108,128.8525556,37.28030556
1.707902857,2.292534757,129.1113056,37.10536111
0.992659165,0.463734016,128.7990556,37.12680556
2.355141667,2.508785924,126.8898611,37.18280556
2.23432473,3.238678452,126.8926944,37.18297222
0.743523807,0.553885113,128.0943611,37.28186111
0.585082624,0.530628251,127.7468889,37.42747222
1.378633397,1.534714366,127.3049167,37.17708333
0.4987468,0.482426149,128.8734722,37.39633333
1.7668574,3.194583132,127.7289167,37.43302778
0.948701333,0.774727168,128.7590556,37.37166667
2.008628918,1.439835128,126.8934444,37.18325
2.272491584,2.750470917,128.2739444,37.38211111
1.360491834,1.302912752,127.4800833,37.41955556
0.577944037,0.431782416,128.7907222,37.37461111
1.984311882,2.530517161,127.4791389,37.41616667
1.683711395,2.872999508,128.2741111,37.37477778
0.414391443,0.329303747,128.8628611,37.28041667
0.448048865,0.31481074,128.8596944,37.28036111
0.487234648,0.2390169,128.8596111,37.28055556
0.66061971,0.810930216,128.8550833,37.28205556
0.629907295,0.385262401,126.8963611,37.18488889
0.611340061,0.760805829,126.8931667,37.182
1.259166329,1.050821625,128.7930556,37.37344444
0.525807215,0.683096845,128.8709722,37.39233333
1.848233087,1.89761986,127.7230556,37.43430556
1.030447362,0.737164066,127.3138611,37.17263889
0.492766655,0.463734016,128.8659444,37.27536111
1.091575675,1.324418957,129.1286944,37.10702778
0.700193942,0.512823626,128.8575,37.28022222
2.195269084,2.603430152,126.8898611,37.18247222
1.321607581,1.214912744,128.7898056,37.37397222
0.99611554,0.157003749,128.2728056,37.37972222
1.194449579,1.208960346,128.8110833,37.13130556
1.253063541,0.854415328,129.1137778,37.11297222
1.344247162,1.294727168,127.7313889,37.43777778
0.708708203,0.841567186,127.7241111,37.43377778
1.242400685,1.406096988,128.8034444,37.12544444
0.859552485,0.39877612,127.484,37.42536111
0.603842052,0.457424847,127.7651944,37.41116667
0.959944022,0.518793793,128.2742778,37.38413889
2.459221356,2.992727765,126.8842778,37.18411111
0.538663011,0.392042088,129.1524722,37.10941667
0.866622246,1.300191662,126.8645833,37.16527778
0.646083856,0.904218151,127.7368611,37.43233333
1.246357129,1.272565596,127.4823611,37.42336111
1.108938002,1.291983682,128.8105833,37.1315
0.954565983,0.21511138,128.2746944,37.38313889
0.702165143,0.494696242,128.8109444,37.13008333
1.57402067,1.690095815,129.1132778,37.11477778
0.526376162,0.553885113,128.8729444,37.39561111
0.807943371,0.3074847,128.0949722,37.28205556
2.228291701,2.87525812,128.7925833,37.37525
1.56140868,1.662030363,126.8784444,37.18222222
0.380967606,0.21511138,127.7537778,37.41852778
1.938604527,1.975468951,126.8856111,37.18236111
0.889455992,0.292669614,128.8619722,37.37872222
1.215019461,1.556037136,128.8109722,37.13119444
1.208253908,0.810930216,127.4794444,37.41569444
1.138183091,1.460937904,128.7945833,37.12372222
1.461412132,1.940179474,127.723,37.43394444
0.556815573,0.438254931,128.8636111,37.28363889
1.105364418,1.085189268,127.7793889,37.42547222
0.853215573,0.683096845,127.7660556,37.42522222
0.504966289,0.246860078,128.8605556,37.27997222
1.667641776,1.376244025,126.8786667,37.18380556
1.879421135,2.536866389,126.8906944,37.18219444
1.408372918,1.704748092,128.8739167,37.39655556
2.413829002,2.973997781,128.2735556,37.37766667
0.408288629,0.31481074,126.8948889,37.18513889
1.112307847,0.652325186,127.7800278,37.42566667
1.549162522,1.740466175,129.1557222,37.11155556
1.099288157,1.214912744,128.7981944,37.37338889
1.144000988,0.678033543,128.2730833,37.38075
1.689886978,1.300191662,127.4801111,37.41452778
0.605452328,0.246860078,126.8955,37.18361111
0.628425469,0.615185639,127.7228611,37.43894444
1.299121479,0.598836501,128.8722778,37.39058333
