Ni_pred,Ni_real,Lon,Lan
1.120398912,0.693147181,128.8464167,37.28316667
1.037148177,0.993251773,127.4808611,37.42022222
3.081722075,3.269568939,128.8567222,37.46294444
1.333572945,1.566530411,127.4912778,37.79886111
2.063983666,2.376764491,127.78,37.42552778
3.159044403,3.149740086,127.79,37.52477778
0.39061325,0,128.7978889,37.12644444
2.6450864,3.235929579,128.0810278,37.82744444
3.409304102,3.762362231,127.7941667,37.52261111
1.472459974,1.605429891,128.8639444,37.28363889
0.698381316,0.576613364,127.7865556,37.53463889
1.258861744,1.25846099,128.2746944,37.38313889
1.124772422,1.08180517,127.3045833,37.17505556
1.63988832,1.373715579,127.5054444,37.73458333
1.539381115,1.481604541,126.8886389,37.18097222
0.721192484,0,127.7319167,37.43319444
1.373447415,1.214912744,128.2734722,37.38111111
2.840418312,3.509752788,128.2741111,37.37477778
3.262262041,3.282789151,128.8650278,37.40708333
1.688083769,1.335001067,128.8070278,37.12511111
1.167159819,1.481604541,127.5007222,37.74
1.341912271,0.978326123,127.4906944,37.74222222
3.120163824,3.138099515,127.7949722,37.53147222
0.735348626,0,127.4872778,37.4285
3.088519973,3.713572067,128.8600556,37.46972222
1.835852305,1.768149604,127.4857778,37.79813889
1.737203599,1.483874689,129.1511944,37.10752778
0.642037608,0,127.7231389,37.43391667
1.748302035,1.619388243,127.3029444,37.16638889
1.145241089,1.160020917,127.4788056,37.42102778
2.86019071,2.917230045,129.1508611,37.10875
2.843338024,3.233961462,128.8584444,37.43027778
1.80530582,1.731655545,127.7234722,37.43536111
2.047903829,2.036011984,129.1557778,37.11183333
1.157307268,0.418710335,127.4951389,37.73725
1.34071709,1.560247668,127.4029167,37.78758333
2.068998826,2.02287119,126.8810833,37.18669444
0.742239646,0,128.8382778,37.47602778
1.390735948,0.683096845,128.0909444,37.28027778
3.08054007,3.361416512,128.0798056,37.82791667
3.402135143,3.311637305,127.7655278,37.5115
2.39925175,2.892037037,128.8628611,37.28041667
0.907369134,0.385262401,128.8065,37.12602778
3.177948602,3.439776864,129.1294722,37.10605556
1.306048254,0.336472237,128.0939444,37.28194444
1.857209507,2.337952237,127.2990833,37.17125
1.6002543,1.504077397,127.7247222,37.43388889
3.471449461,3.513036863,127.7685,37.42641667
3.183427628,3.477232068,128.0796944,37.82855556
3.460664059,3.581015808,127.793,37.52327778
0.944577819,0.774727168,127.5049722,37.80488889
1.337966423,1.305626458,128.8515278,37.46836111
1.392062558,1.348073148,127.7685278,37.51094444
1.777235546,1.864080131,128.8102778,37.13202778
1.383255187,1.564440547,128.8766944,37.39680556
1.419199808,1.439835128,128.8111944,37.12872222
1.615319502,1.795087259,127.5054444,37.73458333
1.70334303,1.788420568,127.7230556,37.43430556
2.813423113,2.719319793,128.8639722,37.40711111
0.903399068,0.797507196,127.4829444,37.42372222
3.53423203,3.579064588,127.79,37.52477778
2.012346949,2.000127735,127.4833889,37.79933333
2.068877766,2.367436065,127.7876667,37.42458333
1.232023879,1.539015448,127.4007778,37.79922222
1.339047696,1.574846468,127.4019722,37.80044444
3.343482084,3.341801172,126.8886667,37.18083333
0.305575983,0.067658648,127.7537778,37.41852778
1.750665319,1.638996715,129.1504444,37.10702778
1.287131315,0.797507196,128.8466667,37.28313889
1.52421747,1.208960346,127.4823333,37.42286111
1.233190516,1.181727195,128.2730278,37.38491667
1.889559699,1.327075001,128.2760556,37.37688889
2.388083394,2.233235015,127.7793889,37.42547222
2.622794162,2.486571929,129.1435,37.11386111
0.821598648,0.246860078,128.8108611,37.1315
1.490705234,1.272565596,128.2731944,37.38469444
2.467273903,2.360854001,127.7743889,37.42505556
1.449701798,1.406096988,128.2744167,37.38372222
1.90764431,1.89761986,127.7609722,37.51236111
1.325465025,1.124929597,127.3965278,37.79316667
3.102761603,3.370738174,127.7640833,37.51241667
1.397325701,1.430311247,127.3991111,37.79713889
1.727439358,1.854734268,126.8899722,37.18352778
2.47141831,3.025291076,128.8623333,37.27952778
1.33915211,1.593308531,128.8697222,37.3965
1.392841011,1.398716881,127.7672778,37.51072222
2.995902498,3.410817625,127.7813889,37.42736111
1.397415096,1.217875709,128.0840833,37.82419444
1.050943873,0.262364264,128.8271667,37.48102778
2.026917396,1.932969638,128.0969167,37.80125
0.783924352,0,127.4906944,37.74222222
1.279996758,1.050821625,128.8075278,37.12675
1.32042013,1.348073148,127.4889444,37.79930556
1.765915789,1.720979287,126.8613611,37.20572222
1.981186068,1.759580571,129.1254444,37.1035
1.059726477,0.806475866,128.1160556,37.28077778
0.594392121,0,127.7419722,37.43163889
3.354703243,3.661508257,128.0841667,37.82427778
1.499366604,1.381281819,128.0840833,37.82419444
0.956791677,0.270027137,127.7273889,37.4335
2.821288923,3.469478889,129.1445,37.10405556
0.866327407,0.524728529,128.0931944,37.28058333
3.336720333,3.794139965,128.8078056,37.12691667
1.616085179,1.773255998,126.8856111,37.18236111
2.8619125,2.723267167,126.8962778,37.18433333
1.619655838,1.752672081,127.7229444,37.43897222
3.19394997,3.351306612,127.7574722,37.51816667
2.61086466,2.774461967,127.7755,37.42513889
1.473750129,1.381281819,127.4881389,37.80019444
1.124380712,0.841567186,128.0958056,37.28194444
1.537073809,0.048790164,128.7996667,37.12666667
0.978151522,0.858661619,128.8731667,37.39483333
2.740621013,3.321432413,128.27325,37.37594444
1.484355856,1.613429934,127.4863333,37.80008333
1.456888974,1.512927012,127.4853611,37.79977778
1.675211395,2.054123734,128.8637778,37.27936111
3.25865289,3.333988632,126.8769722,37.18097222
1.550683372,1.978239036,127.7668056,37.51088889
1.392478056,0.615185639,128.8556389,37.46752778
3.115118902,3.103240481,126.8896667,37.18102778
1.178221728,1.068153081,128.8101667,37.12936111
3.358661045,4.222444565,129.157,37.11594444
1.81216928,2.370243741,127.7313889,37.43777778
1.649504984,1.40854497,127.2969444,37.16944444
1.668362064,1.40854497,127.7667222,37.42141667
1.195527069,1.208960346,127.4818611,37.42211111
1.223628164,0.982078472,127.4808889,37.41941667
3.222181947,3.293983297,127.7891944,37.53083333
1.294589906,1.111857515,128.863,37.27963889
3.3983662,3.494687725,126.8934444,37.18325
1.403794711,1.111857515,127.7695833,37.42563889
3.449075364,3.680847282,128.7671667,37.37788889
2.860768458,3.514228404,127.77975,37.42544444
2.561644196,3.135494216,127.3937222,37.76252778
1.377730969,1.040276712,127.4908611,37.74294444
0.779291961,0.165514438,127.4913333,37.74072222
1.371870158,1.150572028,128.8635278,37.28330556
3.556537806,4.08933202,128.7875278,37.37411111
3.619588669,3.853970074,129.1113056,37.10536111
3.404677864,3.606855619,128.09,37.82252778
2.688436557,3.021887231,127.7724722,37.42508333
1.566501338,1.562346305,127.4937778,37.73905556
1.036045865,0.693147181,127.4793056,37.42091667
1.343317913,1.187843422,127.7802222,37.51180556
1.532689354,0.963174318,128.8739167,37.39655556
3.14938805,3.066656612,128.7930556,37.37344444
3.297567395,3.536019607,127.51875,37.80594444
2.440280468,3.05305734,129.1464722,37.10377778
2.998289493,3.374168709,128.2768889,37.35772222
2.795229779,2.723267167,127.4873611,37.43013889
1.458035558,0.760805829,128.8464444,37.11238889
0.941463678,0,128.7969444,37.12591667
0.725769745,0,127.4971667,37.73688889
2.919700572,3.010620886,127.7689722,37.51111111
0.920873712,0.631271777,127.4947778,37.80125
2.795955936,3.134189017,126.8938889,37.18305556
1.0975421,1.160020917,128.8765556,37.39702778
1.323627586,1.410986974,128.8515278,37.46836111
1.548459973,1.337629189,128.8720278,37.47116667
3.302130772,3.626738058,128.2807222,37.35294444
3.412731734,3.528417232,128.0795556,37.82908333
1.384688359,1.437462648,128.8103333,37.12936111
1.069888105,0.131028262,128.0976944,37.28108333
1.023907193,0.553885113,127.3973611,37.79383333
1.640524231,1.193922468,128.083,37.82608333
3.136475517,3.237501289,128.7934167,37.37366667
2.162838555,2.084429083,127.7672222,37.4195
1.685585332,1.960094784,127.7276389,37.43394444
1.480868392,1.474763009,127.4810278,37.41377778
1.394275485,1.047318994,128.87425,37.39725
1.639478665,1.386294361,127.3997222,37.7945
2.770995815,4.050218504,128.8636111,37.28338889
1.41482805,1.451613827,128.8579444,37.46772222
1.716566248,1.857859271,128.2739167,37.38430556
3.490430812,3.54731589,127.7660556,37.42522222
1.13908436,0.698134722,127.4853889,37.79761111
3.125106506,3.780318514,128.7874167,37.37325
2.73269738,3.364879119,128.2737222,37.37594444
1.852961595,2.366498419,127.5046111,37.73477778
1.441194605,1.740466175,127.4910833,37.741
3.083060593,3.337547355,128.7863889,37.37255556
1.130627581,0.392042088,128.0936111,37.28202778
1.768328119,1.795087259,129.1332778,37.10305556
2.55248888,2.866192902,128.2735278,37.37708333
3.545067385,3.921577218,128.85975,37.40861111
1.348894528,1.01523068,127.3992222,37.78894444
1.558781299,3.000719815,128.8638611,37.28097222
0.402654336,0,127.4850833,37.42705556
1.765257808,1.658228077,127.2983333,37.17138889
1.358212112,1.415853163,128.8615278,37.27852778
2.200549742,3.005682604,128.27425,37.37366667
1.045452112,1.004301609,127.4848056,37.79730556
2.860598188,3.51244056,127.7781667,37.42552778
2.762905243,2.98214032,128.8628611,37.28041667
1.193718667,1.386294361,128.2730556,37.38047222
1.329587563,1.373715579,128.8506389,37.46830556
1.684869796,1.553925203,128.0846944,37.82375
2.733443534,2.807593831,128.2729167,37.37802778
1.704822722,0.832909123,127.7368611,37.43233333
1.301434923,0.959350221,128.8643056,37.28355556
1.254315633,1.701105101,127.4784444,37.41805556
1.423043788,0.970778917,128.8446389,37.28375
2.142578696,2.219203484,128.8643056,37.28330556
1.297358122,1.297463147,127.4776389,37.41855556
2.768772231,3.400530493,128.2758056,37.36747222
0.998277239,0,128.0976944,37.28108333
2.890628308,3.549617387,127.4867778,37.79897222
1.456592599,1.722766598,127.4929444,37.78494444
1.135111451,1.756132292,127.484,37.42536111
2.823411749,3.60004824,128.8645278,37.28152778
1.292898216,0,127.7559167,37.52652778
2.364900697,2.992226134,128.8633611,37.27966667
3.374584985,3.62620586,126.8961389,37.18447222
3.406383123,3.494080376,126.8934444,37.18325
1.259982972,1.342864803,128.7904167,37.37427778
1.542305793,0.97455964,127.4785278,37.41702778
3.194970738,3.338257582,128.0818056,37.827
1.497310728,1.728109442,127.7664722,37.42208333
1.767927095,1.722766598,127.4848611,37.79913889
1.985435876,1.976854953,126.8805278,37.18625
0.76745962,0.476234179,127.7236667,37.43461111
1.119161239,0.815364813,127.2985833,37.17105556
0.55515394,0,128.8109444,37.12927778
3.304150765,3.075928816,128.7928333,37.37488889
1.996850571,1.150572028,127.3972778,37.79755556
1.157854755,0.173953307,127.3245278,37.17233333
1.608188501,1.713797928,127.7236111,37.43405556
3.275909206,3.270329106,128.8734722,37.39633333
3.40315821,3.510051787,127.7890556,37.52555556
3.436902832,3.458837161,127.7676944,37.51822222
1.854590451,1.635105659,128.8507778,37.46808333
1.377327057,1.532556868,128.85075,37.46786111
1.182548044,1.406096988,128.8594444,37.46894444
2.981405948,3.700066644,127.3155556,37.15905556
1.158667954,1.124929597,128.8731389,37.39438889
3.427850848,3.463232773,128.0818889,37.81338889
1.539011972,2.02287119,128.8464167,37.28316667
1.618948374,1.418277407,127.7812778,37.51172222
1.873846433,1.850028377,128.8456944,37.28333333
1.983045463,1.91102289,128.8635833,37.28119444
3.036465474,2.971951745,128.2733333,37.37797222
1.048785318,0.609765572,128.0923333,37.27355556
2.843480137,2.865623588,127.7817222,37.42847222
3.2043572,3.168424281,128.7928333,37.37488889
3.197036199,3.563032744,128.8565556,37.46775
0.908520637,0.207014169,127.7871667,37.53119444
3.457699517,3.540089381,128.8610833,37.46702778
1.128724673,0,127.7884722,37.52919444
3.079378189,2.644044871,129.1576667,37.11602778
3.446937506,3.417070731,127.7951389,37.52216667
1.282261917,1.131402111,128.2728056,37.37972222
1.721666805,2.050270164,127.3962222,37.79219444
0.991323636,1.05431203,127.3978056,37.79813889
1.192871063,1.150572028,128.2739444,37.38430556
3.60977985,4.103799721,128.7925833,37.37525
1.341050146,1.121677562,128.8554167,37.28122222
0.822331726,0.609765572,127.5018333,37.73397222
3.42575917,3.399863159,127.7676944,37.51822222
1.756894867,1.342864803,127.7672778,37.51072222
3.071171631,3.522529667,126.8716111,37.17444444
1.422239047,1.553925203,128.8526667,37.46827778
2.824567011,3.449670035,128.2735556,37.37766667
1.032086715,0.21511138,127.7743889,37.53744444
1.249827559,1.178654996,127.7240278,37.43666667
1.612984473,1.680827909,128.0998611,37.79819444
1.940094193,1.541159072,127.7255278,37.4335
1.348265247,1.226712291,127.3955833,37.79219444
2.977493059,3.225652809,128.8016111,37.37666667
1.158207933,1.350667183,128.8603889,37.47091667
3.366377658,3.541828511,127.4986667,37.80325
1.427323115,1.451613827,128.8034444,37.12544444
1.261579818,1.366091654,128.8104444,37.13097222
2.766728999,3.221671912,127.7771111,37.42505556
0.639842627,0.131028262,127.4858333,37.42891667
0.797211221,0.039220713,127.4038056,37.78683333
2.08183048,2.1102132,126.8842778,37.18411111
1.264523386,1.313723668,128.2742778,37.38413889
1.145882213,1.00063188,127.3996111,37.79602778
1.446900198,1.172482137,127.4906389,37.74272222
1.599900969,1.853168097,128.1003611,37.79855556
1.540700057,1.193922468,127.5000556,37.73572222
0.878087777,0.717839793,128.8766944,37.39680556
1.205201088,0.463734016,127.4818611,37.42211111
