Cd_pred,Cd_real,Lon,Lan
0.140725848,0.113328685,127.4902778,37.74288889
0.118498088,0.108854405,127.7891944,37.53083333
0.088520152,0.053540767,128.8692222,37.40586111
0.101815465,0.086177696,128.8199167,37.46822222
0.074559958,0.034401427,127.3973056,37.79755556
0.129510103,0.160416721,127.7893333,37.52791667
0.365111485,0.144100344,128.7834444,37.37311111
0.227877121,0.029558802,129.1540278,37.1115
0.105394734,0.104360015,127.4022778,37.78288889
0.621422352,0.542324291,129.1130278,37.10813889
0.106886387,0.113328685,127.7683056,37.538
0.211936288,0.288931292,128.8605278,37.40705556
0.049312982,0.024692613,127.4788056,37.42102778
0.107774475,0.113328685,128.7590556,37.37166667
0.177282146,0.169742775,127.7571944,37.51802778
0.118452806,0.104360015,127.7617222,37.51266667
0.079545086,0.004987542,128.8430833,37.28516667
0.09235438,0.09531018,127.4818611,37.42211111
0.19033578,0.165514438,126.896,37.18425
0.112706196,0.103458708,127.4011944,37.80247222
0.155759408,0.131028262,127.7537778,37.41852778
0.19855198,0.19062036,128.7990556,37.12680556
0.098091909,0.076961041,128.0969167,37.80125
0.098530965,0.034401427,127.7884444,37.52875
0.312052738,0.100749903,127.7238056,37.43822222
0.529181659,0.548121409,128.8645278,37.28152778
0.090276492,0.104360015,127.3987222,37.79616667
0.113470222,0.108854405,127.7876667,37.53161111
0.075314753,0.034401427,127.7685278,37.51094444
0.102031564,0.081579987,126.8913333,37.18275
0.150601193,0.090754363,128.8635278,37.28330556
0.094166276,0.152721087,127.7585278,37.51369444
0.061728611,0.014888612,127.7865556,37.53463889
0.115453723,0.076961041,128.8554167,37.28122222
0.132754986,0.09531018,126.8898611,37.18280556
0.084907585,0.062974799,128.0786944,37.829
0.100308609,0.108854405,127.4795,37.41522222
0.594316591,0.737164066,127.7731667,37.42516667
0.100723536,0.152721087,128.8565556,37.46775
0.0365816,0.004987542,127.4863333,37.80008333
0.077917843,0.039220713,127.3987778,37.79508333
0.23038841,0.392042088,127.7631389,37.51244444
0.094010256,0.09531018,127.4821944,37.42294444
0.076004752,0.058268908,128.7930556,37.37344444
0.160785435,0.152721087,128.8102778,37.13202778
0.154276602,0.139761942,128.8034444,37.12544444
0.122238998,0.135404637,128.8553611,37.46786111
0.035104718,0.024692613,127.4870278,37.42955556
0.124766265,0.178146185,128.8652778,37.47761111
0.149876786,0.048790164,128.8506389,37.46830556
0.185491785,0.165514438,128.2731944,37.38469444
0.079180109,0.044016885,127.4919444,37.73977778
0.103712499,0.086177696,128.8588611,37.46755556
0.102302083,0.081579987,127.3962222,37.79219444
0.101440909,0.131028262,127.4793056,37.42091667
0.122251182,0.126632651,127.4928333,37.73961111
0.270634516,0.405465108,128.7779167,37.37308333
0.185677091,0.09531018,128.8113056,37.12930556
0.147859206,0.182321557,128.0794167,37.82880556
0.307152292,0.402126207,127.7764722,37.42530556
0.153255109,0.152721087,127.4970278,37.73622222
0.07345378,0.058268908,127.7668056,37.51088889
0.072523112,0.048790164,127.4901667,37.79908333
0.0644386,0.039220713,128.8740278,37.39438889
0.089259757,0.09531018,127.5051389,37.43425
0.121671186,0.182321557,126.8966111,37.18513889
0.076613802,0.09531018,127.7643056,37.53761111
0.125173537,0.09531018,128.0796944,37.82855556
0.116377252,0.104360015,128.0625833,37.79997222
0.086456636,0.062974799,128.8101667,37.12936111
0.070515997,0.024692613,127.4873611,37.43013889
0.484376717,0.551007413,128.8111944,37.12872222
0.239553246,0.165514438,128.0920556,37.28025
0.128963789,0.148420005,128.0958056,37.28194444
0.070794235,0.034401427,128.8546111,37.28277778
0.218757636,0.104360015,127.7368611,37.43233333
0.044085087,0.019802627,127.4853611,37.79977778
0.112498157,0.113328685,126.8848056,37.18227778
0.119685729,0.126632651,127.2989167,37.17247222
0.164248855,0.235072122,129.1664167,37.11816667
0.072145807,0.014888612,128.7996667,37.12666667
0.07292434,0.048790164,128.8746111,37.39563889
0.104660031,0.099845335,127.2990833,37.17125
0.114569326,0.053540767,127.3978056,37.79813889
0.109664871,0.067658648,126.8886667,37.18191667
0.081471942,0.072320662,128.8711389,37.40102778
0.360370071,0.405465108,128.2734722,37.38111111
0.060266003,0.058268908,128.8605556,37.27997222
0.081788735,0.086177696,128.8659444,37.27536111
0.417799051,0.152721087,129.1511944,37.10752778
0.12376571,0.034401427,127.7841111,37.53536111
0.632827631,0.78845736,129.1470833,37.10375
0.15030378,0.152721087,128.0998611,37.79819444
0.103638472,0.062974799,128.8536944,37.46783333
0.249100535,0.117783036,127.7664722,37.42208333
0.079933221,0.081579987,127.7419722,37.43163889
0.062340714,0.009950331,127.4815278,37.42163889
0.065020006,0.044016885,128.8584444,37.43027778
0.341230044,0.405465108,128.2746944,37.38313889
0.205074088,0.227135573,126.8916944,37.18252778
0.093110435,0.113328685,128.0841667,37.82427778
0.083600705,0.024692613,127.7818889,37.42802778
0.273859615,0.157003749,129.1574722,37.114
0.121419514,0.169742775,127.7561667,37.51980556
0.085902038,0.090754363,128.8628611,37.28041667
0.608158924,0.657520003,129.1505,37.10705556
0.124446775,0.122217633,126.8766389,37.18161111
0.072815166,0.019802627,127.4914444,37.74030556
0.466723936,0.405465108,128.2739722,37.38136111
0.063413645,0.048790164,127.4765278,37.419
0.293830874,0.43502391,128.0846944,37.82375
0.161616842,0.270027137,127.3029444,37.16638889
0.077815031,0.053540767,127.4898889,37.79825
0.171126209,0.169742775,129.1595278,37.11927778
0.227354375,0.270027137,128.7924444,37.37538889
0.053853314,0.034401427,127.782,37.42805556
0.090305976,0.062974799,127.5003611,37.73508333
0.134910952,0.096218858,127.7236111,37.43405556
0.611373215,0.826366024,127.7723889,37.42502778
0.065738999,0.048790164,127.7609722,37.51236111
0.066931139,0.014888612,127.4007778,37.79922222
0.079803731,0.09531018,127.4818611,37.42211111
0.279444886,0.135404637,127.7234722,37.43536111
0.204873506,0.024692613,128.2741111,37.37477778
0.150717797,0.072320662,128.8109444,37.12927778
0.095988746,0.004987542,128.7969444,37.12591667
0.32961232,0.202940844,128.0909444,37.28027778
0.104567036,0.108854405,128.8709722,37.39233333
0.100572727,0.076961041,128.8007222,37.126
0.435965779,0.460584407,128.8112222,37.12988889
0.146956862,0.182321557,127.4971667,37.73688889
0.078719984,0.029558802,127.4906667,37.74138889
0.074671076,0.019802627,127.7609722,37.51236111
0.073260979,0.044016885,126.8895556,37.18202778
0.331034222,0.303801454,128.8108611,37.1315
0.370058578,0.466873736,127.3047222,37.17327778
0.197229244,0.014888612,128.8628611,37.28041667
0.090927315,0.062974799,128.8494444,37.46811111
0.062873997,0.009950331,127.4912778,37.79886111
0.565804247,0.712949808,127.7743889,37.42505556
0.145464409,0.169742775,126.8963611,37.18488889
0.09168706,0.141499562,127.4848056,37.79730556
0.138569106,0.161268148,126.8880556,37.18155556
0.060680364,0.034401427,127.4897778,37.79927778
0.146871372,0.165514438,128.09875,37.79769444
0.107845997,0.108854405,128.0819444,37.82755556
0.28321429,0.202940844,128.8110833,37.13130556
0.217445347,0.2390169,128.07875,37.82919444
0.207888086,0.009950331,128.8491111,37.28086111
0.069961319,0.004987542,127.4857778,37.79813889
0.126830944,0.148420005,127.7201111,37.42933333
0.083957309,0.062974799,128.2732222,37.37652778
0.110275792,0.086177696,128.8579444,37.46772222
0.073173179,0.067658648,127.4833889,37.79933333
0.176894155,0.198850859,128.8075278,37.12675
0.388829369,0.485507816,129.1561389,37.11347222
0.203318977,0.21913553,126.8911944,37.18247222
0.148305733,0.076961041,128.0833889,37.82430556
0.045240762,0.014888612,127.4872778,37.4285
0.089210262,0.113328685,127.5071111,37.81172222
0.204658282,0.104360015,127.7289167,37.43302778
0.188692496,0.322083499,127.78825,37.52377778
0.10358343,0.152721087,127.4791389,37.41616667
0.135968005,0.135404637,128.8058056,37.12488889
0.119056931,0.09531018,127.7228611,37.43894444
0.111971415,0.076961041,127.4929722,37.739
0.327305209,0.096218858,127.7233889,37.43488889
0.080945345,0.009950331,126.8906944,37.18194444
0.277050692,0.207014169,127.4929444,37.78494444
0.298154659,0.182321557,127.7667222,37.42141667
0.19974721,0.242946179,127.4867778,37.79897222
0.071761677,0.019802627,127.7273889,37.4335
0.137788446,0.099845335,128.0796667,37.82830556
0.467352153,0.672944473,128.8626944,37.2795
0.125702616,0.152721087,127.3956944,37.79283333
0.111962341,0.034401427,128.8595278,37.46736111
0.069701483,0.039220713,127.4789444,37.41863889
0.099680212,0.081579987,127.4946111,37.73758333
0.174590802,0.09531018,128.7851389,37.37280556
0.254490816,0.242946179,127.7735,37.42491667
0.101660504,0.09531018,126.8884167,37.18052778
0.129954127,0.148420005,127.2969444,37.16944444
0.130823366,0.029558802,127.4792222,37.41802778
0.138387427,0.148420005,127.4038056,37.78683333
0.513556401,0.647103242,127.7738611,37.425
0.07841165,0.076961041,128.8596944,37.46927778
0.087977012,0.090754363,128.79025,37.37416667
0.15122034,0.135404637,127.4946111,37.73791667
0.146048417,0.161268148,127.4951389,37.73725
0.180093111,0.058268908,129.1591389,37.11730556
0.161501349,0.099845335,127.4906944,37.74222222
0.075072164,0.058268908,127.7810556,37.51197222
0.09535276,0.053540767,128.8637778,37.27936111
0.096118622,0.09531018,128.8732222,37.39688889
0.157792408,0.039220713,128.2735278,37.37708333
0.068668018,0.044016885,127.4873889,37.79911111
0.359760232,0.322083499,128.8121111,37.13044444
0.124822636,0.117783036,128.2744167,37.38372222
0.137055029,0.165514438,128.275,37.36902778
0.180697436,0.103458708,127.4013611,37.80194444
0.12806876,0.122217633,126.8864722,37.18175
0.065734602,0.048790164,127.7651944,37.41116667
0.122425334,0.076961041,128.7732222,37.37266667
0.36068976,0.425267735,127.76975,37.42586111
0.188573703,0.231111721,127.3102778,37.182
0.149058961,0.099845335,128.0618889,37.80213889
0.144346518,0.113328685,128.8673333,37.40652778
0.123772714,0.076961041,127.4921111,37.74052778
0.098047654,0.086177696,128.85975,37.40861111
0.395881314,0.408792898,128.7929167,37.12322222
0.098747057,0.081579987,126.8748611,37.18047222
0.166983443,0.165514438,126.8897778,37.18202778
0.415538872,0.641853886,127.7672222,37.4195
0.261910428,0.182321557,127.7651944,37.41116667
0.125757146,0.104360015,128.2807222,37.35294444
0.090526191,0.09531018,127.401,37.79963889
0.106616417,0.113328685,127.49975,37.73605556
0.124641237,0.135404637,128.0805278,37.82816667
0.095464144,0.141499562,127.4857778,37.79813889
0.102178784,0.090754363,127.4915833,37.80086111
0.0725561,0.058268908,127.7635278,37.51233333
0.146900798,0.09531018,127.4944444,37.73686111
0.061817791,0.044016885,128.2737222,37.37594444
0.238208366,0.086177696,128.7933611,37.37355556
0.169432632,0.161268148,128.8271667,37.48102778
0.120088312,0.086177696,128.0795556,37.82908333
0.101740273,0.104360015,127.7241111,37.43377778
0.085838999,0.048790164,127.7813889,37.42736111
0.360959631,0.32570014,127.7713056,37.42852778
0.097212587,0.09531018,127.7263889,37.43341667
0.128637071,0.148420005,127.7849722,37.53430556
0.116422407,0.034401427,129.1596111,37.12222222
0.208726317,0.250758718,128.8638611,37.28097222
0.079362222,0.067658648,127.4889444,37.79930556
0.072654407,0.029558802,127.4772222,37.42005556
0.474521797,0.647103242,127.78,37.42552778
0.087048198,0.062974799,128.8579444,37.46772222
0.217407342,0.223143551,126.8923611,37.18263889
0.097528791,0.104360015,128.8460278,37.47263889
0.070222121,0.044016885,127.4923056,37.80063889
0.086853511,0.113328685,127.5123889,37.81344444
0.088866396,0.029558802,128.8083889,37.12816667
0.11152645,0.122217633,128.8766944,37.39680556
0.349853498,0.405465108,128.2739167,37.38430556
0.081531889,0.034401427,127.7691944,37.53227778
0.124958791,0.161268148,127.3997222,37.7945
0.155069839,0.165514438,128.0961944,37.28141667
0.102567812,0.139761942,128.8579444,37.46741667
0.096243338,0.148420005,127.4929722,37.79897222
0.130506666,0.058268908,127.7565833,37.51863889
0.059419973,0.044016885,127.4851944,37.42697222
0.105764127,0.104360015,128.8731667,37.39483333
0.179768806,0.148420005,128.0832222,37.27027778
0.056563124,0.048790164,127.4793056,37.41577778
0.099615083,0.131028262,127.7878889,37.53127778
0.280925815,0.405465108,128.2728056,37.37972222
0.379012646,0.405465108,128.7992778,37.373
0.069237762,0.048790164,127.4768333,37.41897222
0.143458237,0.126632651,128.8464167,37.28316667
0.115382152,0.135404637,128.083,37.82608333
0.132734068,0.152721087,128.0976944,37.28108333
0.540715106,0.628608659,127.7663333,37.42261111
0.630666901,0.795252403,127.3980278,37.78941667
0.273845198,0.329303747,126.8971667,37.18394444
0.073986299,0.039220713,128.8600278,37.47066667
0.138107411,0.173953307,128.8759444,37.39794444
0.27449169,0.113328685,128.2729167,37.37802778
0.161474136,0.117783036,126.8931667,37.182
0.121164829,0.139761942,127.793,37.52327778
0.08031362,0.019802627,127.7655278,37.5115
0.112037389,0.062974799,128.8515278,37.46836111
0.121005369,0.081579987,127.4011111,37.80313889
0.111539641,0.067658648,128.7869722,37.37402778
0.118891546,0.113328685,128.8700278,37.38755556
0.112702511,0.099845335,128.8728611,37.39608333
0.638631062,0.772420361,128.86375,37.28169444
0.403216638,0.693147181,128.8587222,37.27702778
0.050883073,0.004987542,128.2731944,37.38469444
0.1282269,0.182321557,126.8856111,37.18236111
0.057014915,0.029558802,127.4873611,37.43013889
0.277976163,0.034401427,128.2731111,37.37925
0.150657326,0.113328685,128.0967778,37.80697222
0.183136309,0.227135573,127.3138611,37.17263889
0.118215636,0.113328685,126.8954722,37.18627778
0.084326646,0.019802627,128.8561111,37.46727778
0.134630445,0.152721087,128.0837778,37.82497222
0.186378126,0.131028262,128.0976944,37.28108333
0.095775209,0.122217633,127.4794444,37.41569444
0.112809697,0.090754363,126.8755556,37.18066667
0.316266719,0.405465108,128.7874167,37.37325
0.102693929,0.09531018,128.0831111,37.82566667
0.179445127,0.262364264,128.0845833,37.82372222
0.166269169,0.178146185,127.4014167,37.7995
0.11006405,0.122217633,128.8759444,37.46802778
0.48511836,0.518793793,128.8103333,37.12936111
0.094732062,0.076961041,127.4910833,37.74327778
0.09010253,0.053540767,127.7661667,37.51152778
0.059254359,0.009950331,127.7559444,37.53508333
0.258320506,0.186479567,129.1508611,37.10769444
0.078612408,0.004987542,128.0946667,37.28172222
0.068332349,0.009950331,127.7593889,37.51347222
0.060649347,0.009950331,127.7626111,37.51177778
0.077264181,0.072320662,127.7884722,37.52919444
0.234761792,0.262364264,128.0810278,37.82744444
0.111004773,0.122217633,128.0983056,37.79752778
0.42522063,0.368109322,127.7247222,37.43388889
0.060779281,0.058268908,127.7668056,37.51155556
0.074629484,0.024692613,127.4906389,37.74272222
0.089959829,0.086177696,128.8498611,37.46869444
0.054706047,0.034401427,127.4858333,37.42891667
0.1142994,0.081579987,128.2753333,37.36272222
0.048493473,0.048790164,128.27425,37.37366667
0.143165631,0.139761942,128.8748056,37.39627778
0.255454555,0.100749903,127.7240278,37.43666667
0.249990921,0.113328685,128.8635833,37.28119444
0.467345257,0.466873736,129.1545278,37.11141667
0.235305591,0.014888612,128.7838889,37.37291667
0.067661934,0.004987542,128.87425,37.39725
0.139371103,0.076961041,128.0840833,37.82419444
0.104166252,0.062974799,127.7241944,37.43430556
0.159028549,0.169742775,127.4914444,37.74030556
0.092307843,0.081579987,127.5035278,37.73483333
0.075904312,0.044016885,127.4838056,37.42377778
0.107794283,0.173953307,127.4761389,37.41775
0.130397316,0.048790164,126.8800833,37.18455556
0.125139531,0.135404637,126.8842778,37.18411111
0.226048031,0.300104592,127.7748611,37.42527778
0.180769569,0.076961041,128.2731389,37.37722222
0.377883372,0.139761942,127.77975,37.42544444
0.195804186,0.104360015,128.7930556,37.37455556
0.079110607,0.067658648,127.5005278,37.80691667
0.082409306,0.081579987,127.7319167,37.43319444
0.196894269,0.207014169,127.7574722,37.51816667
0.088379522,0.122217633,127.4766389,37.42016667
0.275726133,0.207014169,127.3140556,37.14727778
0.140898321,0.144100344,128.8105833,37.1315
0.387860725,0.375005901,128.8075278,37.12675
0.145617453,0.131028262,127.3937222,37.76252778
0.087202103,0.024692613,128.7928333,37.37488889
0.1433957,0.076961041,127.4915,37.74077778
0.124069506,0.09531018,128.77725,37.37286111
0.128218254,0.090754363,128.8078889,37.12677778
0.145555849,0.048790164,128.7740833,37.11319444
0.124864503,0.141499562,127.4850556,37.79736111
0.103805593,0.086177696,127.2969444,37.16916667
0.042441696,0.009950331,127.7810278,37.42663889
0.072591253,0.014888612,127.4865833,37.42961111
0.221336045,0.178146185,128.7930556,37.37508333
0.177506217,0.09531018,128.8455833,37.28302778
0.14655331,0.144100344,127.4906944,37.74222222
0.141958056,0.058268908,128.7975833,37.12608333
0.575194924,0.693147181,129.1575833,37.11497222
0.103320714,0.09531018,128.8641389,37.28344444
0.192558923,0.270027137,128.7900306,37.12371944
0.100738753,0.122217633,128.8601944,37.47066667
0.100677744,0.09531018,127.7241111,37.43377778
0.100251074,0.044016885,128.8603889,37.47091667
0.095709448,0.104360015,127.7256389,37.43369444
0.244408173,0.202940844,127.7565278,37.51986111
0.114708286,0.099845335,127.49075,37.74252778
0.517144013,0.649717623,127.2974167,37.17205556
0.106980549,0.113328685,128.7637778,37.37172222
0.154028854,0.198850859,126.8906944,37.18219444
0.117675179,0.058268908,128.8771667,37.397
0.133834092,0.086177696,128.8596389,37.46713889
0.327488619,0.405465108,128.7931944,37.37377778
0.170077312,0.139761942,128.819,37.12594444
0.13453272,0.198850859,127.7576944,37.51461111
0.061496077,0.019802627,126.8868889,37.18225
0.182755978,0.270027137,127.4873889,37.79911111
0.188964198,0.034401427,128.8534167,37.28116667
0.162142584,0.198850859,127.3045833,37.17505556
0.09726674,0.062974799,126.8769722,37.18097222
0.070074817,0.067658648,127.4846111,37.7985
0.104921211,0.090754363,127.5042778,37.7345
0.07603696,0.044016885,127.7793889,37.42547222
0.367610087,0.405465108,128.7907222,37.37461111
0.198623087,0.258510695,128.0828056,37.82644444
0.106754582,0.09531018,128.8734722,37.39633333
0.10134776,0.081579987,127.3044444,37.16619444
0.053539559,0.004987542,127.4788056,37.41652778
0.115276161,0.053540767,128.27325,37.37594444
0.369063082,0.405465108,128.7877778,37.37430556
0.070697369,0.039220713,127.4798889,37.41988889
0.098881164,0.044016885,128.0682222,37.80963889
0.111851663,0.157003749,128.7863889,37.37255556
0.087006444,0.09531018,128.8693611,37.39438889
0.097888005,0.09531018,127.4789444,37.41894444
0.100834256,0.104360015,127.4017778,37.80108333
0.119644672,0.09531018,128.8109444,37.13008333
0.3060926,0.412109651,127.7756389,37.42527778
0.143796881,0.194744077,128.8764444,37.39794444
0.367317952,0.482426149,128.8104444,37.13097222
0.30745431,0.076961041,128.8083889,37.12816667
0.176082158,0.044016885,128.2741944,37.37230556
0.103876111,0.09531018,128.863,37.27963889
0.533947208,0.473123757,129.1353611,37.10311111
0.103909298,0.058268908,128.0995833,37.79836111
0.078445509,0.09531018,127.7677778,37.51102778
0.112692585,0.081579987,128.7877778,37.37430556
0.096118862,0.076961041,127.7276389,37.43394444
0.665654457,0.97455964,127.7768056,37.42505556
0.066971555,0.053540767,127.7686944,37.51105556
0.169294449,0.113328685,128.819,37.12594444
0.083395739,0.076961041,128.8732222,37.39522222
0.137610751,0.072320662,128.8629444,37.28169444
0.15999759,0.086177696,128.8556389,37.46752778
0.107722333,0.09531018,128.7793611,37.37352778
0.063889085,0.044016885,128.7558611,37.36958333
0.29945818,0.262364264,127.3014722,37.17286111
0.075777471,0.058268908,128.8113056,37.12930556
0.22486853,0.186479567,128.8637778,37.27936111
0.070517827,0.058268908,127.4785278,37.41702778
0.063330391,0.048790164,127.484,37.42536111
0.564077553,0.647103242,127.7226111,37.43908333
0.40381071,0.533565111,127.3025,37.17013889
0.227920203,0.182321557,127.7655278,37.5115
0.105946283,0.081579987,126.8848056,37.18227778
0.092723748,0.062974799,127.4938611,37.73797222
0.0986752,0.09531018,128.8636111,37.28338889
0.166499248,0.21107097,127.4956667,37.73733333
0.537992843,0.647103242,127.7777222,37.42552778
0.065836551,0.048790164,127.4885556,37.42077778
0.061861205,0.048790164,127.4783333,37.41880556
0.079524972,0.034401427,127.30275,37.16761111
0.191518561,0.126632651,127.4913333,37.74072222
0.13422604,0.090754363,127.4908056,37.79877778
0.108434248,0.090754363,128.85075,37.46786111
0.097916255,0.099845335,127.3997222,37.7945
0.117226508,0.131028262,127.5000556,37.73572222
0.155730079,0.161268148,128.0891389,37.27913889
0.086594988,0.09531018,128.8609444,37.40858333
0.297990973,0.392042088,128.7810556,37.11447222
0.463203913,0.497740384,128.8103333,37.12936111
0.254382079,0.122217633,129.1595278,37.11797222
0.131215419,0.104360015,127.3970833,37.79402778
0.037828948,0.004987542,127.7891111,37.52755556
0.203546072,0.029558802,128.2741944,37.37088889
0.055423157,0.004987542,126.8820278,37.18627778
0.122310009,0.09531018,127.7256389,37.44277778
0.045921989,0.009950331,127.4923056,37.80063889
0.320427421,0.117783036,128.79725,37.12558333
0.065364395,0.067658648,127.4896389,37.79708333
0.098260447,0.076961041,126.8856111,37.18236111
0.084363249,0.081579987,128.8501389,37.46983333
0.061915322,0.014888612,127.4896389,37.79708333
0.602061916,0.601579987,129.1464722,37.10377778
0.069905719,0.029558802,127.4829444,37.42372222
0.137801787,0.231111721,127.7821667,37.42827778
0.210095272,0.262364264,128.8629444,37.28169444
0.084778049,0.034401427,128.8016111,37.37666667
0.125571297,0.144100344,127.5004444,37.73386111
0.118075786,0.173953307,127.7677778,37.51102778
0.2007805,0.285178942,127.4931389,37.80075
