Cd_pred,Cd_real,Lon,Lan
0.471895775,0.202940844,127.3018889,37.17241667
0.715316514,0.78845736,129.1470833,37.10375
0.16654865,0.223143551,128.7878056,37.37408333
-0.007389773,0.048790164,128.2738056,37.37472222
0.085881757,0.029558802,128.2741111,37.37477778
0.359354069,0.2390169,128.8077778,37.12769444
0.136815349,0.09531018,127.7576944,37.51461111
0.161210436,0.152721087,127.7655278,37.5115
0.129770278,0.103458708,127.49975,37.73605556
0.499746746,0.262364264,127.7236667,37.43527778
0.07518863,0.062974799,126.8748611,37.18047222
0.16997063,0.113328685,126.8645833,37.16527778
0.086398155,0.090754363,127.7398611,37.43327778
0.211219516,0.19062036,128.0943611,37.28186111
0.142585122,0.086177696,128.1003611,37.79733333
0.079842707,0.009950331,127.4800833,37.41955556
0.071456217,0.014888612,127.7605556,37.51336111
0.080195267,0.053540767,128.85975,37.40861111
0.132271516,0.139761942,127.7612222,37.53675
0.109956034,0.113328685,126.8948889,37.18513889
0.261476832,0.039220713,127.7756389,37.42527778
0.267744001,0.169742775,128.8455833,37.28302778
0.056838033,0.019802627,127.7593889,37.51347222
0.093954535,0.086177696,128.8083889,37.12816667
0.049022811,0.029558802,127.4982222,37.80327778
0.106633435,0.139761942,128.8534167,37.28116667
0.087651403,0.144100344,127.4913333,37.74072222
0.143587173,0.157003749,126.8954722,37.18627778
0.11203653,0.058268908,126.8755556,37.18066667
0.121810869,0.122217633,127.7777222,37.42552778
-0.007768132,0.048790164,127.4853611,37.79977778
0.223726963,0.148420005,127.4003611,37.79911111
0.207026145,0.048790164,127.7256389,37.44277778
0.386465254,0.466873736,127.3006111,37.17261111
0.034574053,0.090754363,128.7981944,37.37338889
0.177626862,0.048790164,128.8034444,37.12544444
0.439382505,0.647103242,127.7821667,37.42827778
0.122752444,0.161268148,127.7890556,37.52555556
0.103068709,0.058268908,127.4821944,37.42294444
0.083160865,0.139761942,128.0831667,37.82483333
0.126905107,0.062974799,128.8536944,37.46783333
0.11868254,0.108854405,128.8692222,37.40586111
0.467554441,0.09531018,127.3058333,37.16619444
0.100078809,0.157003749,127.3245278,37.17233333
0.031906886,0.067658648,128.7740833,37.11319444
0.145333324,0.058268908,127.7559444,37.53508333
0.208818026,0.034401427,127.4015833,37.79988889
0.503235766,0.405465108,128.2728056,37.37972222
0.071835014,0.048790164,127.4829444,37.42372222
0.222740067,0.108854405,127.3962222,37.79347222
0.120890002,0.113328685,128.8766944,37.39680556
0.20576668,0.242946179,127.7565278,37.51986111
0.453138445,0.081579987,128.7928611,37.37388889
0.071285129,0.014888612,127.7684722,37.51105556
0.246991475,0.19062036,128.0829444,37.27169444
0.141138853,0.058268908,127.4808611,37.42022222
0.12574631,0.182321557,127.4906944,37.74222222
0.180186042,0.19062036,128.0976944,37.28108333
-0.022054995,0.034401427,127.7865556,37.53463889
0.072248731,0.024692613,127.4885556,37.42077778
0.204321132,0.099845335,128.0618889,37.80213889
0.10888936,0.165514438,128.8696111,37.39344444
0.170495579,0.135404637,128.0829444,37.82608333
0.442210965,0.497740384,128.8121111,37.13044444
0.181659986,0.19062036,128.0976944,37.28108333
0.128668813,0.117783036,126.89325,37.18297222
0.278256537,0.207014169,128.8640556,37.28197222
0.133918415,0.076961041,127.7296667,37.43319444
0.07089342,0.034401427,127.4850278,37.79997222
0.055069972,0.058268908,126.8864722,37.18175
0.475646356,0.590560592,127.2974167,37.17205556
0.204980937,0.207014169,127.7655278,37.5115
0.360562189,0.303801454,128.8561389,37.28072222
0.128570565,0.072320662,127.7676944,37.51822222
0.032230575,0.014888612,127.4856389,37.79847222
0.085117847,0.141499562,127.3986944,37.7985
0.301509446,0.31481074,128.8546111,37.28277778
0.07281033,0.09531018,128.8494444,37.46811111
0.201799008,0.044016885,128.0625833,37.79997222
0.447541793,0.067658648,128.2739444,37.38430556
0.042260438,0.072320662,128.8584444,37.43027778
0.086432125,0.053540767,128.8628611,37.28041667
0.187857109,0.444685821,129.1508611,37.10769444
0.001435419,0.058268908,127.7871667,37.53119444
0.327491563,0.826366024,129.1514722,37.10847222
0.127161207,0.09531018,126.8716111,37.17444444
0.156252505,0.126632651,126.8971667,37.18394444
0.305036502,0.473123757,127.7659444,37.42452778
0.151708337,0.09531018,127.4793056,37.42091667
0.201426659,0.044016885,128.0848056,37.25452778
0.096012793,0.039220713,128.8605278,37.40705556
0.263957092,0.081579987,128.8640556,37.28355556
0.106220194,0.048790164,127.4865833,37.42961111
0.068351758,0.062974799,128.8742222,37.39741667
0.378099456,0.447885824,128.819,37.12594444
0.165123848,0.108854405,127.4907778,37.74194444
0.166742278,0.223143551,127.7560278,37.51822222
0.211968974,0.693147181,128.8638611,37.28097222
0.105475542,0.048790164,128.7810556,37.11447222
0.204264235,0.152721087,127.4017222,37.80188889
0.147063961,0.258510695,127.4838611,37.79863889
0.462341065,0.405465108,128.2730278,37.38491667
0.090921251,0.034401427,128.8554167,37.28122222
0.360964768,0.957432675,129.1540278,37.1115
0.156333925,0.099845335,127.2983333,37.17138889
0.039015734,0.09531018,127.4895556,37.79855556
0.053478104,0.09531018,127.7559167,37.52652778
0.106654783,0.117783036,126.8658056,37.17038889
0.100813288,0.131028262,128.7900306,37.12371944
0.42370009,0.777028665,127.3045833,37.17505556
0.658235634,0.652325186,127.7731667,37.42516667
0.065726883,0.182321557,127.4956944,37.80144444
0.14628067,0.103458708,127.4975556,37.73594444
0.307429542,0.250758718,128.7945833,37.12372222
0.147456832,0.090754363,126.8766389,37.18161111
0.083548466,0.062974799,127.7319167,37.43319444
0.21561269,0.076961041,128.8113056,37.12930556
0.171338032,0.086177696,128.7981944,37.12652778
0.140389718,0.117783036,128.0920556,37.28025
0.098675767,0.090754363,128.8739167,37.39655556
0.061545341,0.004987542,128.8067222,37.12555556
0.0782426,0.024692613,128.7838889,37.37291667
0.108930705,0.165514438,127.7949722,37.53147222
0.157994985,0.135404637,128.0939444,37.28194444
0.056597266,0.113328685,127.7621944,37.51230556
0.196782114,0.21913553,126.8911944,37.18247222
0.137421563,0.104360015,127.5059167,37.73455556
0.465727724,0.086177696,127.3014722,37.17286111
0.139022143,0.004987542,128.0982778,37.28083333
0.01562554,0.072320662,128.8526667,37.46827778
0.676120742,0.628608659,127.7723611,37.42516667
0.254995474,0.270027137,127.7797222,37.42547222
0.221005703,0.090754363,129.1575833,37.11497222
0.226694345,0.19062036,128.8446389,37.28375
0.07439902,0.131028262,127.47375,37.4195
0.100340654,0.053540767,127.4881389,37.80019444
0.047914221,0.104360015,127.3986111,37.79616667
0.062350539,0.104360015,128.0818056,37.827
0.554198318,0.135404637,128.8102778,37.13202778
0.306486626,0.371563556,127.76575,37.42411111
0.194106032,0.034401427,128.83775,37.29138889
0.064387314,0.004987542,127.4835556,37.79786111
0.08736232,0.144100344,127.7626111,37.51177778
0.204081848,0.009950331,127.4858333,37.42891667
0.093785294,0.024692613,128.8601667,37.46694444
0.087435628,0.144100344,127.4833889,37.79933333
0.362508836,0.444685821,128.8082222,37.12927778
0.129824578,0.186479567,129.1508611,37.10769444
0.18735941,0.131028262,126.8868889,37.18225
0.20963214,0.161268148,128.0837778,37.82497222
0.147504761,0.090754363,128.8057222,37.12619444
0.028783276,0.067658648,127.5005278,37.80691667
0.131058369,0.131028262,127.7643056,37.53761111
0.124569244,0.067658648,127.7683056,37.538
0.074415017,0.131028262,127.3970833,37.79402778
0.160012752,0.103458708,127.5042778,37.7345
0.203378038,0.086177696,128.8502222,37.46944444
0.133654096,0.076961041,127.4928333,37.73961111
0.476638709,0.368109322,127.7240278,37.43666667
0.112740844,0.169742775,126.8962778,37.18433333
0.073832776,0.141499562,127.3978056,37.79813889
0.497219501,0.553885113,128.8110833,37.13130556
0.145464889,0.053540767,127.4857778,37.79813889
0.105959385,0.108854405,128.0788889,37.82927778
0.081919713,0.099845335,128.0791667,37.82913889
0.21985892,0.029558802,128.0682222,37.80963889
0.049495471,0.090754363,128.8078889,37.12677778
0.158387753,0.062974799,128.8599722,37.47019444
0.066263665,0.122217633,127.4788056,37.41652778
0.166324894,0.104360015,127.4919444,37.73977778
0.083708489,0.009950331,127.4929722,37.79897222
0.375199092,0.318453731,127.7764722,37.42530556
0.132609555,0.062974799,126.8769722,37.18097222
0.17122244,0.135404637,126.8844444,37.18308333
0.121683576,0.104360015,128.8697222,37.3965
0.278086326,0.09531018,127.3075556,37.16519444
0.298877245,0.141499562,127.4026667,37.78808333
0.127604324,0.173953307,128.7896389,37.37375
0.088237882,0.086177696,128.8720278,37.47116667
0.068198841,0.072320662,128.7590556,37.37166667
0.469499249,0.405465108,128.2744167,37.38372222
0.185880068,0.227135573,127.4938611,37.73797222
0.485261617,0.466873736,129.1545278,37.11141667
0.189185746,0.173953307,127.4908611,37.74294444
0.222104141,0.165514438,128.8553611,37.46786111
-0.02584851,0.009950331,127.7849722,37.53430556
0.053824421,0.09531018,127.7230556,37.43555556
0.236891938,0.072320662,128.8659444,37.27536111
-0.012589391,0.044016885,127.4873889,37.79911111
0.085156404,0.141499562,127.3972778,37.79755556
0.461853298,0.405465108,128.2760556,37.37688889
0.096116852,0.044016885,127.4922778,37.80033333
0.063756742,0.104360015,127.4019444,37.80002778
0.192281304,0.135404637,126.8961389,37.18447222
0.113407173,0.024692613,128.2735278,37.37708333
0.105393232,0.076961041,128.7851389,37.37280556
0.214692977,0.169742775,127.7661667,37.51152778
0.551123438,0.649717623,127.3036111,37.16861111
0.138364275,0.081579987,128.8623333,37.27952778
0.238693074,0.270027137,128.2736667,37.38486111
0.062520742,0.090754363,127.4902778,37.74288889
0.060814711,0.044016885,128.8673333,37.40652778
0.067320429,0.135404637,127.4761389,37.41775
0.170766226,0.227135573,126.8908889,37.18236111
0.167289432,0.004987542,126.8800833,37.18455556
0.157357892,0.09531018,127.723,37.43394444
0.162996781,0.086177696,128.8536944,37.46783333
0.081000145,0.024692613,128.2737222,37.37594444
0.593518545,0.795252403,127.4015833,37.79988889
0.086228221,0.029558802,127.4933056,37.73841667
0.133328091,0.126632651,128.0798056,37.82791667
0.101919504,0.141499562,127.4857778,37.79813889
0.070781665,0.09531018,127.7305,37.43261111
0.338634343,0.144100344,128.7907222,37.37461111
0.133254096,0.076961041,127.4951389,37.73725
0.074566395,0.019802627,127.7802222,37.51180556
0.142146945,0.113328685,128.0819444,37.82755556
0.09723995,0.104360015,128.8199167,37.46822222
0.170986319,0.207014169,128.0786944,37.829
0.081085989,0.024692613,127.4929722,37.739
0.254704761,0.647103242,127.7818889,37.42802778
0.180276239,0.067658648,127.7285278,37.43341667
0.105577193,0.014888612,127.7876944,37.53027778
0.230982744,0.173953307,128.8099167,37.13869444
0.040064903,0.081579987,128.8549722,37.28216667
0.492111176,0.405465108,128.7930556,37.37455556
0.068874566,0.029558802,127.4792222,37.41802778
0.300960945,0.039220713,128.8636111,37.28363889
0.133632439,0.076961041,128.0969167,37.80125
0.087601149,0.144100344,126.8886667,37.18083333
0.086335647,0.09531018,127.7256389,37.44277778
0.181232133,0.135404637,127.4823333,37.42286111
0.107725109,0.081579987,127.3987222,37.79616667
0.113002739,0.09531018,128.7990556,37.12680556
0.11712655,0.277631737,128.8697222,37.3965
0.461941614,0.405465108,128.2739722,37.38136111
0.09240798,0.178146185,128.7930556,37.37344444
0.099894022,0.104360015,127.3983611,37.79572222
0.104710808,0.161268148,128.7969444,37.12591667
0.154799638,0.148420005,127.4766389,37.42016667
0.095561542,0.090754363,127.4926944,37.79877778
0.068643294,0.067658648,127.4923056,37.80063889
0.091222857,0.034401427,127.4794167,37.42011111
0.098112584,0.099845335,128.2755556,37.365
0.196447625,0.139761942,128.0951111,37.28155556
0.08288882,0.09531018,127.4801111,37.41452778
0.119095951,0.148420005,127.7884722,37.52919444
0.085595109,0.104360015,127.3991111,37.79713889
0.105043997,0.076961041,128.8744167,37.39463889
0.066394054,0.039220713,127.4803333,37.41422222
0.104769332,0.139761942,128.8546111,37.28277778
0.469499025,0.720275848,127.76975,37.42586111
0.02915269,0.141499562,127.3963056,37.79019444
0.115746135,0.09531018,129.1595278,37.11927778
0.177537741,0.152721087,127.4911111,37.74130556
0.051078789,0.108854405,128.8765556,37.39702778
-0.020158135,0.034401427,128.8587222,37.27702778
0.445368496,0.485507816,129.1559167,37.11233333
0.034988269,0.916290732,128.8629444,37.28169444
0.235204993,0.108854405,127.7668056,37.51155556
0.055972088,0.113328685,128.8271667,37.48102778
0.054789968,0.090754363,128.8543889,37.46769444
0.339329225,0.014888612,128.7914444,37.375
0.114791083,0.104360015,128.8731389,37.39438889
0.081474667,0.024692613,127.4783333,37.41880556
0.152495325,0.096218858,127.7242778,37.44325
0.242961771,0.086177696,128.8633611,37.27966667
0.560455263,0.641853886,128.275,37.36902778
0.204721812,0.165514438,126.8961389,37.18447222
0.090806937,0.024692613,127.4836944,37.42461111
0.081499074,0.024692613,127.4818611,37.42211111
0.071273204,0.014888612,128.8556389,37.46752778
0.447346906,0.048790164,127.3025,37.17013889
0.151479359,0.173953307,129.15675,37.11433333
0.136979038,0.086177696,128.8579444,37.46772222
0.177034129,0.090754363,127.78825,37.52377778
0.148321905,0.21913553,128.7975833,37.12608333
0.131300093,0.135404637,127.4947222,37.73727778
0.147950229,0.165514438,126.8897778,37.18202778
0.067473997,0.09531018,128.7863889,37.37255556
0.221357123,0.044016885,128.083,37.82608333
0.065913928,0.09531018,128.8016111,37.37666667
0.160678509,0.104360015,127.4017222,37.80122222
0.069724979,0.09531018,127.4791389,37.41616667
0.271015357,0.152721087,127.2894722,37.16227778
0.112919785,0.169742775,127.3937222,37.76252778
0.219739206,0.198850859,127.7675278,37.51122222
0.008203872,0.058268908,127.7841111,37.53536111
0.561602489,0.625938431,129.1508611,37.10875
0.076992132,0.113328685,129.1596111,37.12222222
0.078726985,0.135404637,128.8346111,37.47886111
0.349064296,0.405465108,128.7914444,37.375
0.015961403,0.072320662,127.7891111,37.52755556
0.173516082,0.004987542,127.7229444,37.43897222
0.065907038,0.122217633,128.09875,37.79769444
0.069942994,0.067658648,127.4960833,37.73669444
0.242917178,0.09531018,127.7689722,37.51111111
0.101038332,0.044016885,128.8734722,37.39633333
0.122520285,0.086177696,128.8507778,37.46808333
0.067490046,0.048790164,127.4788056,37.42102778
0.051807419,0.058268908,128.2731111,37.37925
0.060931302,0.104360015,128.2732222,37.37652778
0.131533946,0.152721087,128.87425,37.39725
0.103727189,0.160416721,127.7884167,37.52988889
0.12912625,0.072320662,128.8456944,37.28333333
0.601030065,0.657520003,129.1505,37.10705556
0.039209329,0.076961041,128.7875278,37.37411111
0.117715528,0.139761942,128.8703611,37.39255556
0.121807722,0.178146185,128.8704722,37.40469444
0.119466544,0.09531018,127.7231389,37.43391667
0.150969828,0.108854405,127.4911111,37.74130556
0.088007234,0.029558802,127.47875,37.41680556
0.156472586,0.262364264,127.4801944,37.42113889
0.072050822,0.152721087,128.8711389,37.40102778
0.048583797,0.099845335,126.8926944,37.18297222
0.140108654,0.139761942,126.8928056,37.18291667
0.112109805,0.099845335,127.4851944,37.42697222
0.278996848,0.034401427,128.8623333,37.27952778
0.295470061,0.2390169,127.4889444,37.79930556
0.2331589,0.405465108,128.2730556,37.38047222
0.31852148,0.141499562,127.401,37.79963889
0.085438499,0.081579987,127.7256389,37.43369444
-0.037113826,0.004987542,127.7885556,37.52572222
0.017738344,0.044016885,128.8734722,37.39633333
0.1969414,0.152721087,127.3049167,37.17708333
0.253017533,0.113328685,127.3047222,37.17327778
0.550508308,0.482426149,128.8105833,37.1315
0.073669162,0.104360015,127.4007778,37.79922222
0.038575591,0.09531018,127.4793889,37.41588889
0.105588183,0.048790164,127.4873611,37.43013889
0.152129636,0.09531018,128.7880556,37.37336111
0.113217217,0.062974799,128.8108611,37.1315
0.21361145,0.270027137,127.4885,37.80038889
0.138468997,0.081579987,126.8842778,37.18411111
0.283490437,0.09531018,127.7818889,37.42802778
0.085758917,0.029558802,127.4815278,37.42163889
0.234822165,0.178146185,128.2728056,37.37972222
0.150878847,0.19062036,128.8183889,37.30116667
0.151956869,0.034401427,128.8759444,37.46802778
0.147522159,0.090754363,128.8101667,37.12936111
0.356374616,0.029558802,129.1540278,37.1115
0.227532263,0.182321557,128.8538889,37.28294444
0.047817548,0.104360015,128.8083056,37.12786111
0.148214147,0.086177696,128.8532778,37.41186111
0.169752982,0.086177696,127.7228611,37.43894444
0.259418654,0.034401427,128.8501389,37.46983333
0.105353394,0.048790164,128.0831111,37.82566667
0.111109351,0.029558802,127.7949722,37.53147222
0.13786948,0.081579987,127.4910833,37.74327778
0.213551906,0.270027137,127.2983333,37.17138889
0.056921161,0.113328685,128.7877778,37.37430556
0.135301813,0.122217633,126.8966111,37.18513889
0.123488595,0.113328685,128.8698333,37.39586111
0.19021079,0.2390169,128.0794167,37.82880556
0.464919975,0.405465108,128.2733889,37.38052778
0.390547588,0.322083499,128.8111944,37.12872222
0.142007911,0.198850859,127.7600556,37.51388889
0.094256442,0.148420005,126.8938889,37.18305556
0.126747929,0.186479567,128.8759444,37.39794444
0.105937999,0.103458708,127.5035278,37.73483333
0.051134176,0.034401427,128.0923333,37.27355556
0.516296056,0.864997437,127.3068889,37.16411111
0.159333457,0.223143551,126.8916944,37.18252778
0.070650759,0.034401427,127.4850556,37.79880556
0.099525266,0.081579987,127.7263889,37.43341667
0.314708022,0.402126207,127.7818056,37.42788889
0.272523415,0.076961041,128.2742778,37.38413889
0.14234974,0.122217633,128.0823611,37.82713889
0.105947304,0.019802627,128.7850278,37.37327778
0.065999675,0.122217633,126.8755556,37.18066667
0.034342076,0.014888612,127.4888889,37.43038889
-0.017320708,0.039220713,128.8550833,37.28205556
0.437815175,0.405465108,128.7928889,37.37355556
0.058570221,0.048790164,127.4768333,37.41897222
0.218775228,0.081579987,128.0818889,37.81338889
0.117552145,0.113328685,128.7637778,37.37172222
0.151830176,0.09531018,128.8742222,37.39741667
0.100163149,0.053540767,127.4791389,37.41616667
0.21614627,0.460584407,127.40125,37.80230556
0.396227941,0.086177696,128.8070278,37.12511111
0.126676253,0.053540767,127.7793889,37.42547222
0.124199225,0.053540767,128.7925833,37.37525
0.136414455,0.104360015,128.8722778,37.39058333
0.200053207,0.227135573,127.3066111,37.17777778
0.181899347,0.09531018,128.7962778,37.12538889
0.238802094,0.053540767,128.2603056,37.36952778
0.198510248,0.152721087,128.8284444,37.30441667
0.112936457,0.165514438,128.0995833,37.79836111
0.037278033,0.058268908,127.7686944,37.51105556
0.377901118,0.405465108,128.7931944,37.37377778
0.102626982,0.122217633,127.7273056,37.43311111
0.087468337,0.103458708,127.50525,37.73463889
0.046371964,0.058268908,127.3956944,37.79283333
0.331928008,0.3074847,128.8103333,37.12936111
0.106948433,0.104360015,128.8619722,37.37872222
0.318861636,0.375005901,128.8637778,37.27936111
0.103357355,0.086177696,128.8576389,37.467
0.518105002,0.405465108,128.7893611,37.37338889
0.14643036,0.044016885,128.7874167,37.37325
0.037025027,0.044016885,127.3029444,37.16638889
0.240579782,0.135404637,128.8058056,37.12488889
0.313306672,0.108854405,128.863,37.27963889
0.030537132,0.039220713,127.4950278,37.43005556
0.072784109,0.024692613,127.4801944,37.42038889
0.399852922,0.100749903,127.7313889,37.43777778
0.130161119,0.186479567,127.2969444,37.16916667
0.170011002,0.202940844,127.7668056,37.51155556
0.186155953,0.131028262,126.8934444,37.18325
0.066600847,0.058268908,127.7583056,37.51461111
0.325787532,0.09531018,128.8464167,37.28316667
0.152100382,0.113328685,127.4946111,37.73758333
0.529164486,0.463734016,127.7660556,37.42522222
0.253635243,0.392042088,127.7565556,37.52463889
0.035792551,0.048790164,127.4872778,37.4285
0.125725972,0.182321557,126.8786667,37.18380556
0.104292139,0.157003749,127.7231944,37.43361111
0.026630868,0.004987542,127.4940833,37.80080556
0.138085454,0.081579987,127.4909722,37.74311111
0.111755887,0.131028262,127.3996111,37.79602778
0.157297424,0.100749903,127.7713056,37.42852778
0.174363332,0.117783036,128.8067222,37.12555556
0.13416961,0.067658648,128.8697222,37.40541667
0.307652133,0.144100344,127.2895556,37.15105556
0.500054853,0.542324291,129.1130278,37.10813889
0.143427072,0.072320662,127.3997222,37.7945
0.09625495,0.104360015,127.7885556,37.52572222
0.160782487,0.104360015,128.2730833,37.37916667
0.108731148,0.186479567,126.8926944,37.18297222
0.179032761,0.152721087,127.7620278,37.51244444
0.096367465,0.014888612,127.4915833,37.80086111
0.116705514,0.072320662,128.8083889,37.12816667
0.142497964,0.086177696,127.4896389,37.79708333
0.185909192,0.250758718,126.896,37.18425
0.084413193,0.122217633,128.85075,37.46786111
0.198807233,0.262364264,127.4986667,37.80325
0.076944926,0.392042088,#N/A,#N/A
0.100270939,0.044016885,127.4784444,37.41805556
0.112261455,0.144100344,127.484,37.42536111
0.128953789,0.072320662,128.8622778,37.27869444
0.081908063,0.135404637,128.7930556,37.37344444
0.183085886,0.076961041,127.4970278,37.73622222
0.064971062,0.058268908,127.7684167,37.51102778
0.033802178,0.024692613,127.4932222,37.80030556
0.154942409,0.099845335,126.8934444,37.18325
0.295460889,0.207014169,127.3087778,37.16411111
