OBJECTID_x,ID,pH,As,Cd,Ni,Pb,Zn,Hg,slope,altitude,profile_curve,profile_c_num,profile_c_abs,planform_curve,planform_c_num,planform_c_abs,HYDGRP,HYDGRP_A,HYDGRP_B,HYDGRP_C,HYDGRP_D,ANION_EXCL,SOL_CRK,SOL_K1,CLAY1,SILT1,SAND1,ROCK1,SOL_EC1,distance
686,GG-DMD-S-51,5.48,0.23,0.16,1.49,,,0,12.05389977,180.2359924,-2.029999971,2.029999971,0,0.222932994,0.222932994,1,A,1,0,0,0,0.5,0.5,100.79,5.5,19.7,74.8,11.3,0,44.30266404
687,GG-DMD-S-52,5.49,0.24,0.08,1.73,,,0,12.05389977,180.2359924,-2.029999971,2.029999971,0,0.222932994,0.222932994,1,A,1,0,0,0,0.5,0.5,100.79,5.5,19.7,74.8,11.3,0,44.30266404
688,GG-DMD-CS-1,5.77,2.07,0.23,1.01,,,0,42.64590073,771.9240112,-1.270529985,1.270529985,0,0.0016821,0.0016821,1,B,0,1,0,0,0.5,0.5,43.15,6,45,50,58,0,43.88653182
689,GG-DMD-CS-2,6.11,1.81,0.295,1.99,,,0,21.50419998,279.0130005,-0.439920008,0.439920008,0,2.313129902,2.313129902,1,B,0,1,0,0,0.5,0.5,43.15,6,45,50,58,0,41.70899712
690,GG-DMD-CS-3,6.32,1.67,0.33,2.41,,,0,31.87199974,269.0490112,-0.686811984,0.686811984,0,1.979329944,1.979329944,1,B,0,1,0,0,0.5,0.5,43.15,6,45,50,58,0,41.72593322
691,GG-YC-S-24,5.99,0,0.19,4.86,,,0,14.9126997,75.64440155,-2.200400114,2.200400114,0,0.288426995,0.288426995,1,D,0,0,0,1,0.5,0.5,34.21,31.1,66.3,2.6,0,0,2.753635363
692,GG-DC-PS-01,4.9,0.88,0.1,33.8,139,,0,10.7947998,191.201004,0.680405974,0.680405974,1,-0.767652988,0.767652988,0,B,0,1,0,0,0.5,0.5,65.01,24.8,58,17.2,35.8,0,45.51590541
693,GG-DC-PS-02,6.1,0.88,0.5,6.1,141,,0,5.63628006,120.6699982,0.261023015,0.261023015,1,-0.035150401,0.035150401,0,B,0,1,0,0,0.5,0.5,5.77,25,42,33,2,0,45.69247191
694,GG-DC-S-01,5.58,1.35,0.27,1.14,97.9,,0,30.88559914,309.0409851,0.98457402,0.98457402,1,1.398270011,1.398270011,1,B,0,1,0,0,0.5,0.5,43.15,6,45,50,58,0,45.14892528
695,GG-DC-S-02,4.96,0.59,0.115,1.73,89.4,,0,32.03519821,299.4649963,3.101860046,3.101860046,1,-0.856271982,0.856271982,0,B,0,1,0,0,0.5,0.5,43.15,6,45,50,58,0,45.16739303
696,GG-DC-S-03,6.1,0.67,0.07,1.73,103.13,,0,39.11930084,330.9320068,-0.153602004,0.153602004,0,0.096642204,0.096642204,1,B,0,1,0,0,0.5,0.5,43.15,6,45,50,58,0,45.06065926
697,GG-DC-S-04,5.28,0.47,0.095,1.96,72.97,,0,25.38809967,283.3630066,0.0251968,0.0251968,1,2.490530014,2.490530014,1,B,0,1,0,0,0.5,0.5,43.15,6,45,50,58,0,45.08385298
698,GG-DC-S-05,5.59,1.47,0.095,3.25,63.8,,0,25.3173008,259.5769958,-1.496809959,1.496809959,0,2.931649923,2.931649923,1,A,1,0,0,0,0.5,0.5,25.77,10,30,60,11,0,45.31914376
699,GG-DC-S-06,5.56,0.36,0.03,4.19,69.47,,0,29.85210037,232.5890045,1.914590001,1.914590001,1,0.114113003,0.114113003,1,A,1,0,0,0,0.5,0.5,25.77,10,30,60,11,0,45.30478169
700,GG-DC-S-07,5.46,1.76,0.07,1.57,84.27,,0,18.1303997,225.7120056,0.38231501,0.38231501,1,-0.185495004,0.185495004,0,A,1,0,0,0,0.5,0.5,25.77,10,30,60,11,0,45.32575652
701,GG-DC-S-08,5.48,1.45,0.01,2.42,74.97,,0,18.1303997,225.7120056,0.38231501,0.38231501,1,-0.185495004,0.185495004,0,A,1,0,0,0,0.5,0.5,25.77,10,30,60,11,0,45.32575652
702,GG-DC-S-09,4.19,0.84,0.1,7.06,66.17,,0,9.259200096,224.6860046,-0.953266025,0.953266025,0,1.247599959,1.247599959,1,A,1,0,0,0,0.5,0.5,25.77,10,30,60,11,0,45.35214305
703,GG-DC-S-10,5.49,0.87,0.12,2.85,66.37,,0,16.41530037,218.4600067,0.40159899,0.40159899,1,-0.973339975,0.973339975,0,A,1,0,0,0,0.5,0.5,25.77,10,30,60,11,0,45.37313685
704,GG-DC-S-11,5.33,0.24,0.12,3.79,69.9,,0,16.41530037,218.4600067,0.40159899,0.40159899,1,-0.973339975,0.973339975,0,A,1,0,0,0,0.5,0.5,25.77,10,30,60,11,0,45.37313685
705,GG-DC-S-12,5.32,1.47,0.025,2.8,70.8,,0,10.25650024,202.8730011,-0.048766199,0.048766199,0,-0.526794016,0.526794016,0,A,1,0,0,0,0.5,0.5,25.77,10,30,60,11,0,45.43197044
706,GG-DC-S-13,5.18,1.26,0.04,2.75,48.7,,0,14.05319977,202.1100006,-0.250611007,0.250611007,0,-0.406677991,0.406677991,0,A,1,0,0,0,0.5,0.5,25.77,10,30,60,11,0,45.45431925
707,GG-DC-S-14,5.11,0.34,0.03,1.82,59.73,,0,14.05319977,202.1100006,-0.250611007,0.250611007,0,-0.406677991,0.406677991,0,A,1,0,0,0,0.5,0.5,25.77,10,30,60,11,0,45.45431925
708,GG-DC-S-15,5,1.25,0.015,5.35,58.93,,0,5.788000107,200.0570068,-0.162571996,0.162571996,0,2.41621995,2.41621995,1,A,1,0,0,0,0.5,0.5,25.77,10,30,60,11,0,45.49269918
709,GG-DC-S-16,4.77,0.37,0.005,4.6,55.57,,0,15.56369972,197.5,-0.121895999,0.121895999,0,-0.489084005,0.489084005,0,A,1,0,0,0,0.5,0.5,25.77,10,30,60,11,0,45.48025592
710,GG-DC-S-17,5.66,0.85,0.07,2.88,55.2,,0,17.83239937,167.7740021,1.037220001,1.037220001,1,-0.900581002,0.900581002,0,A,1,0,0,0,0.5,0.5,25.77,10,30,60,11,0,45.5787344
711,GG-DC-S-18,5.24,1.35,0.07,2.94,50,,0,16.87470055,161.3300018,0.856270015,0.856270015,1,0.604255974,0.604255974,1,A,1,0,0,0,0.5,0.5,25.77,10,30,60,11,0,45.60421971
712,GG-DC-S-19,4.81,0.48,0.07,3.6,66.23,,0,19.0237999,160.6950073,-1.513849974,1.513849974,0,-0.515441,0.515441,0,A,1,0,0,0,0.5,0.5,25.77,10,30,60,11,0,45.63944797
713,GG-DC-S-20,4.78,1.54,0.07,1.63,64.97,,0,19.0237999,160.6950073,-1.513849974,1.513849974,0,-0.515441,0.515441,0,A,1,0,0,0,0.5,0.5,25.77,10,30,60,11,0,45.63944797
714,GG-DC-S-21,4.85,0.25,0.07,4.38,70.83,,0,14.87629986,157.9450073,-1.155670047,1.155670047,0,0.12308,0.12308,1,A,1,0,0,0,0.5,0.5,25.77,10,30,60,11,0,45.64850564
715,GG-DC-S-22,4.78,0.55,0.03,4.1,80.9,,0,16.5163002,144.2779999,1.239770055,1.239770055,1,0.426176012,0.426176012,1,A,1,0,0,0,0.5,0.5,25.77,10,30,60,11,0,45.69304738
716,GG-DC-S-23,5.24,1.48,0.07,0.65,60,,0,5.026259899,128.9400024,0.271964014,0.271964014,1,-0.382943988,0.382943988,0,A,1,0,0,0,0.5,0.5,48.07,6,23,71,18,0,45.8528161
717,GG-DC-S-24,5.49,1.36,0.07,0.88,61.27,,0,5.026259899,128.9400024,0.271964014,0.271964014,1,-0.382943988,0.382943988,0,A,1,0,0,0,0.5,0.5,48.07,6,23,71,18,0,45.8528161
718,GG-DC-S-25,5.1,2.68,0.07,1.79,69.13,,0,8.612859726,126.9280014,0.596108019,0.596108019,1,0.903603017,0.903603017,1,A,1,0,0,0,0.5,0.5,48.07,6,23,71,18,0,45.86748997
719,GG-DC-S-26,4.77,0.18,0.02,3.4,74.53,,0,4.186200142,123.1470032,0.210810006,0.210810006,1,0.085047103,0.085047103,1,A,1,0,0,0,0.5,0.5,48.07,6,23,71,18,0,45.9621771
720,GG-DC-S-27,5.78,0.47,0.005,2.64,65.67,,0,7.697440147,127.5250015,0.183264002,0.183264002,1,0.367406994,0.367406994,1,A,1,0,0,0,0.5,0.5,48.07,6,23,71,18,0,45.91029867
721,GG-DC-S-28,5.83,0.36,0.005,2.93,68.63,,0,7.697440147,127.5250015,0.183264002,0.183264002,1,0.367406994,0.367406994,1,A,1,0,0,0,0.5,0.5,48.07,6,23,71,18,0,45.91029867
722,GG-DC-S-29,6.58,0.35,0.015,2.72,84.93,,0,4.044119835,126.1689987,0.080251701,0.080251701,1,-0.108499996,0.108499996,0,A,1,0,0,0,0.5,0.5,48.07,6,23,71,18,0,46.00762963
723,GG-DC-S-30,6.19,1.25,0.105,1.17,149.73,,0,1.95720005,113.8529968,0.0012905,0.0012905,1,0.0296413,0.0296413,1,A,1,0,0,0,0.5,0.5,59.36,4,27,69,4,0,46.11299634
724,GG-DC-S-31,6.23,0.37,0.055,0.93,77.43,,0,2.199559927,112.2440033,0.00426877,0.00426877,1,0.0166589,0.0166589,1,A,1,0,0,0,0.5,0.5,59.36,4,27,69,4,0,46.17787686
725,GG-DC-S-32,5.62,0.23,0.035,4.15,71.27,,0,2.979340076,107.4120026,0.022640901,0.022640901,1,0.089962699,0.089962699,1,A,1,0,0,0,0.5,0.5,125.84,6.2,26.3,67.5,5.5,0,46.43227426
726,GG-DC-S-33,6.39,0.3,0.025,3.22,70.47,,0,3.127199888,102.6380005,1.033830047,1.033830047,1,-0.468584001,0.468584001,0,A,1,0,0,0,0.5,0.5,125.84,6.2,26.3,67.5,5.5,0,46.51467774
727,GG-DC-S-35,5.6,1.35,0.125,3.76,100.13,,0,28.03370094,151.9609985,1.076370001,1.076370001,1,0.147843003,0.147843003,1,B,0,1,0,0,0.5,0.5,43.15,6,45,50,58,0,47.30651896
728,GG-DC-S-36,6.56,0.33,0.155,5.58,155.27,,0,19.86590004,120.9909973,0.241963997,0.241963997,1,-0.077402398,0.077402398,0,B,0,1,0,0,0.5,0.5,65.01,24.8,58,17.2,35.8,0,48.12713327
729,GG-DC-S-37,5.63,0.23,0.04,3.6,66.73,,0,25.17700005,267.8819885,-0.299095988,0.299095988,0,0.544776976,0.544776976,1,B,0,1,0,0,0.5,0.5,43.15,6,45,50,58,0,48.30318814
730,GG-DC-S-38,5,2.23,0.035,4.36,43.68,,0,13.94169998,261.5140076,1.280099988,1.280099988,1,-0.712816,0.712816,0,A,1,0,0,0,0.5,0.5,25.77,10,30,60,11,0,45.26589398
731,GG-DC-S-39,4.66,0.37,0.05,112.65,59.37,,0,11.21800041,191.9589996,0.42374301,0.42374301,1,-0.70766598,0.70766598,0,B,0,1,0,0,0.5,0.5,65.01,24.8,58,17.2,35.8,0,45.51291438
732,GG-DC-S-40,6.95,2.25,0.12,13.64,142.83,,0,7.066740036,160.5570068,0.606819987,0.606819987,1,1.699169993,1.699169993,1,A,1,0,0,0,0.5,0.5,25.77,10,30,60,11,0,45.64713376
733,GG-DC-S-41,6.72,1.24,0.095,11.37,137.65,,0,7.066740036,160.5570068,0.606819987,0.606819987,1,1.699169993,1.699169993,1,A,1,0,0,0,0.5,0.5,25.77,10,30,60,11,0,45.64713376
734,GG-DC-S-42,6.02,0.09,0.055,10.27,94.17,,0,30.76399994,139.8760071,-1.743280053,1.743280053,0,1.801759958,1.801759958,1,A,1,0,0,0,0.5,0.5,25.77,10,30,60,11,0,45.70264793
735,GG-DC-S-43,5.5,0.36,0.07,4.6,109.26,,0,17.72319984,137.8040009,1.045549989,1.045549989,1,0.466809988,0.466809988,1,B,0,1,0,0,0.5,0.5,5.77,25,42,33,2,0,45.64558959
736,GG-DC-S-44,6.68,0.13,0.095,6.39,221.07,,0,5.059889793,123.2190018,0.345391989,0.345391989,1,0.037072901,0.037072901,1,A,1,0,0,0,0.5,0.5,48.07,6,23,71,18,0,46.00211534
737,GG-DC-S-45,6.48,1.54,0.095,6.82,191.23,,0,5.563819885,123.651001,0.0372025,0.0372025,1,0.0548722,0.0548722,1,A,1,0,0,0,0.5,0.5,48.07,6,23,71,18,0,46.00149542
738,GG-DC-S-46,5.51,1.32,0.01,5.06,82.27,,0,2.896009922,112.776001,-0.144691005,0.144691005,0,0.408104002,0.408104002,1,A,1,0,0,0,0.5,0.5,59.36,4,27,69,4,0,46.05196506
739,GG-DC-S-47,6.68,0.25,0.045,3.06,69.55,,0,2.989799976,110.9290009,0.262950003,0.262950003,1,-0.164326996,0.164326996,0,A,1,0,0,0,0.5,0.5,59.36,4,27,69,4,0,46.06254513
740,GG-DC-S-48,6.72,0.48,0.045,3.54,70.49,,0,2.989799976,110.9290009,0.262950003,0.262950003,1,-0.164326996,0.164326996,0,A,1,0,0,0,0.5,0.5,59.36,4,27,69,4,0,46.06254513
741,GG-DC-S-49,6.13,0.37,0.03,4.02,74.26,,0,4.732850075,112.5459976,0.108897999,0.108897999,1,-0.239794999,0.239794999,0,A,1,0,0,0,0.5,0.5,120.84,9.6,35.3,55.1,9.5,0,45.99574771
742,GG-DC-S-50,4.74,0.19,0.07,4.97,45.16,,0,2.928119898,115.3300018,0.420715988,0.420715988,1,0.00882017,0.00882017,1,D,0,0,0,1,0.5,0.5,6.4,34.8,57.9,7.3,9.7,0,46.40030897
743,GG-DC-S-51,6.51,0.87,0.045,2.98,62.49,,0,14.63239956,101.2170029,-0.0129818,0.0129818,0,0.987384021,0.987384021,1,A,1,0,0,0,0.5,0.5,120.23,8.4,21.7,69.9,0,0,46.91449299
744,GG-DC-S-52,6.52,1.59,0.015,3.78,61,,0,14.63239956,101.2170029,-0.0129818,0.0129818,0,0.987384021,0.987384021,1,A,1,0,0,0,0.5,0.5,120.23,8.4,21.7,69.9,0,0,46.91449299
745,GG-DC-CS-01,5.69,1.57,0.07,2.56,60.1,,0,0.851131022,102.6839981,0.392152011,0.392152011,1,0.0104989,0.0104989,1,A,1,0,0,0,0.5,0.5,63.91,11.2,41.9,46.9,0,0,47.15111926
746,GG-DC-CS-02,6.01,1.36,0.02,3.57,70.07,,0,0.851131022,102.6839981,0.392152011,0.392152011,1,0.0104989,0.0104989,1,A,1,0,0,0,0.5,0.5,63.91,11.2,41.9,46.9,0,0,47.15111926
747,GG-DC-PS-03,6.5,0.88,0.2,1.3,97.7,,0,3.695970058,109.7890015,-0.182387993,0.182387993,0,-0.124343,0.124343,0,A,1,0,0,0,0.5,0.5,125.84,6.2,26.3,67.5,5.5,0,45.79490617
748,GG-YC-S-27,7.16,0.56,0.05,2.26,,,0,2.125439882,81.707901,-0.562072992,0.562072992,0,0.037902799,0.037902799,1,D,0,0,0,1,0.5,0.5,34.21,31.1,66.3,2.6,0,0,2.691049991
749,GG-YC-CS-3,7.11,1.47,0.145,3.39,,,0,2.125439882,81.707901,-0.562072992,0.562072992,0,0.037902799,0.037902799,1,D,0,0,0,1,0.5,0.5,34.21,31.1,66.3,2.6,0,0,2.690080585
750,GG-YC-PS-1,6.8,1.07,0.1,2.2,,,0,21.8118,80.6053009,-1.417520046,1.417520046,0,-0.226233006,0.226233006,0,B,0,1,0,0,0.5,0.5,11.13,27.3,33.7,39,0,0,6.013480659
751,GG-YC-PS-2,6.8,1.07,0.1,2.3,,,0,20.76129913,111.7440033,3.030829906,3.030829906,1,-0.141314998,0.141314998,0,B,0,1,0,0,0.5,0.5,11.13,27.3,33.7,39,0,0,5.626112212
752,GG-YC-S-1,5.18,2.23,0.12,3.96,,,0,13.42800045,57.94739914,0.754454017,0.754454017,1,0.111220002,0.111220002,1,A,1,0,0,0,0.5,0.5,48.07,6,23,71,18,0,5.932826191
753,GG-YC-S-2,5.15,1.25,0.08,5.76,,,0,13.42800045,57.94739914,0.754454017,0.754454017,1,0.111220002,0.111220002,1,A,1,0,0,0,0.5,0.5,48.07,6,23,71,18,0,5.932826191
754,GG-YC-S-3,5.41,1.47,0.12,4.82,,,0,26.69949913,63.86709976,1.273329973,1.273329973,1,-0.393326014,0.393326014,0,A,1,0,0,0,0.5,0.5,190,4.3,27,68.7,3.7,0,5.911362682
755,GG-YC-S-4,5.21,1.24,0.545,5.64,,,0,1.354609966,51.88940048,0.114808001,0.114808001,1,0.074920997,0.074920997,1,A,1,0,0,0,0.5,0.5,190,4.3,27,68.7,3.7,0,5.840352198
756,GG-YC-S-5,5.95,1,0.13,2.98,,,0,4.032020092,52.15800095,-0.87697202,0.87697202,0,1.253020048,1.253020048,1,A,1,0,0,0,0.5,0.5,190,4.3,27,68.7,3.7,0,5.775820836
757,GG-YC-S-6,6.07,0.24,0.135,2.38,,,0,4.032020092,52.15800095,-0.87697202,0.87697202,0,1.253020048,1.253020048,1,A,1,0,0,0,0.5,0.5,190,4.3,27,68.7,3.7,0,5.775820836
758,GG-YC-S-7,6.37,0.7,0.16,3.9,,,0,0.178302005,51.35739899,-0.015677599,0.015677599,0,-0.00972662,0.00972662,0,A,1,0,0,0,0.5,0.5,190,4.3,27,68.7,3.7,0,5.681939706
759,GG-YC-S-8,6.32,1.35,0.09,4.33,,,0,0.178302005,51.35739899,-0.015677599,0.015677599,0,-0.00972662,0.00972662,0,A,1,0,0,0,0.5,0.5,190,4.3,27,68.7,3.7,0,5.681939706
760,GG-YC-S-9,5.86,0.54,0.18,3.73,,,0,38.30599976,59.70640182,2.22081995,2.22081995,1,0.098837003,0.098837003,1,A,1,0,0,0,0.5,0.5,190,4.3,27,68.7,3.7,0,5.634191271
761,GG-YC-S-10,6.34,0.24,0.175,3.92,,,0,9.614899635,135.121994,-0.643567979,0.643567979,0,0.744005024,0.744005024,1,B,0,1,0,0,0.5,0.5,11.13,27.3,33.7,39,0,0,5.593887644
762,GG-YC-S-11,4.68,0.85,0.095,3.58,,,0,0.349353999,51.45700073,0.241605997,0.241605997,1,0.0266094,0.0266094,1,A,1,0,0,0,0.5,0.5,190,4.3,27,68.7,3.7,0,5.360686999
763,GG-YC-S-12,6.34,1.35,0.055,3.21,,,0,15.20020008,109.8300018,0.033259701,0.033259701,1,5.754049778,5.754049778,1,A,1,0,0,0,0.5,0.5,100.79,5.5,19.7,74.8,11.3,0,5.381918396
764,GG-YC-S-13,6.68,0.23,0.09,3.12,,,0,15.20020008,109.8300018,0.033259701,0.033259701,1,5.754049778,5.754049778,1,A,1,0,0,0,0.5,0.5,100.79,5.5,19.7,74.8,11.3,0,5.381918396
765,GG-YC-S-14,6.33,0.85,0.08,3.46,,,0,45.89670181,77.06680298,0.801696002,0.801696002,1,-0.071961001,0.071961001,0,B,0,1,0,0,0.5,0.5,11.13,27.3,33.7,39,0,0,5.223672337
766,GG-YC-S-15,4.34,1.23,0.12,5.96,,,0,4.16E-05,50,-1.53E-05,1.53E-05,0,0,0,0,A,1,0,0,0,0.5,0.5,190,4.3,27,68.7,3.7,0,5.002698488
767,GG-YC-S-16,4.64,1.55,0.075,10.06,,,0,0.349476993,89.99919891,0.012117,0.012117,1,-0.033811901,0.033811901,0,D,0,0,0,1,0.5,0.5,34.21,31.1,66.3,2.6,0,0,4.646556949
768,GG-YC-S-17,4.68,2.24,0.06,5.91,,,0,0.349476993,89.99919891,0.012117,0.012117,1,-0.033811901,0.033811901,0,D,0,0,0,1,0.5,0.5,34.21,31.1,66.3,2.6,0,0,4.646556949
769,GG-YC-S-18,7.09,0.46,0.18,5.31,,,0,0.829621971,89.51679993,0.060919099,0.060919099,1,0.014746,0.014746,1,D,0,0,0,1,0.5,0.5,34.21,31.1,66.3,2.6,0,0,4.455958999
770,GG-YC-S-19,6.93,1.35,0.08,3.03,,,0,0.935299993,89.36199951,0.034766801,0.034766801,1,-0.285575986,0.285575986,0,D,0,0,0,1,0.5,0.5,34.21,31.1,66.3,2.6,0,0,4.504160956
771,GG-YC-S-20,6.13,1.44,0.205,8.1,,,0,52.5481987,57.55830002,-8.366629601,8.366629601,0,3.340509892,3.340509892,1,A,1,0,0,0,0.5,0.5,190,4.3,27,68.7,3.7,0,4.285356272
772,GG-YC-S-21,5.79,1.23,0.15,7.25,,,0,43.48550034,73.63439941,8.775409698,8.775409698,1,-4.177470207,4.177470207,0,B,0,1,0,0,0.5,0.5,11.13,27.3,33.7,39,0,0,4.152929858
773,GG-YC-S-22,5.43,0.46,0.165,6.96,,,0,43.48550034,73.63439941,8.775409698,8.775409698,1,-4.177470207,4.177470207,0,B,0,1,0,0,0.5,0.5,11.13,27.3,33.7,39,0,0,4.152929858
774,GG-YC-S-23,5.84,1.32,0.18,5.97,,,0,5.727729797,75.61039734,0.250649005,0.250649005,1,0.240394995,0.240394995,1,D,0,0,0,1,0.5,0.5,6.74,39.5,55.9,4.6,0,0,3.312177353
775,GG-YC-S-26,7.14,0.44,0.13,5.38,,,0,2.331860065,87.87940216,-0.364962012,0.364962012,0,0.180996999,0.180996999,1,D,0,0,0,1,0.5,0.5,34.21,31.1,66.3,2.6,0,0,5.384307446
776,GG-YC-S-28,5.81,1.65,0.13,4.37,,,0,24.11709976,113.4670029,2.793889999,2.793889999,1,-0.256460994,0.256460994,0,B,0,1,0,0,0.5,0.5,11.13,27.3,33.7,39,0,0,5.621863966
777,GG-YC-S-38,6.72,1.47,0.08,3.67,,,0,33.83369827,75.20749664,-1.714409947,1.714409947,0,5.158639908,5.158639908,1,B,0,1,0,0,0.5,0.5,11.13,27.3,33.7,39,0,0,4.92931855
778,GG-YC-S-39,7.31,1.26,0.05,6.4,,,0,15.15380001,49.0298996,2.221090078,2.221090078,1,0.175827995,0.175827995,1,A,1,0,0,0,0.5,0.5,190,4.3,27,68.7,3.7,0,4.633383292
779,GG-YC-S-40,5.9,1.37,0.095,5.77,,,0,38.48989868,82.22979736,-11.99880028,11.99880028,0,0.800242007,0.800242007,1,D,0,0,0,1,0.5,0.5,34.21,31.1,66.3,2.6,0,0,4.50350546
780,GG-YC-CS-1,4.73,0.47,0.135,2.21,,,0,2.331860065,87.87940216,-0.364962012,0.364962012,0,0.180996999,0.180996999,1,D,0,0,0,1,0.5,0.5,34.21,31.1,66.3,2.6,0,0,5.384307446
781,GG-YC-CS-2,4.66,0.98,0.12,3.41,,,0,2.331860065,87.87940216,-0.364962012,0.364962012,0,0.180996999,0.180996999,1,D,0,0,0,1,0.5,0.5,34.21,31.1,66.3,2.6,0,0,5.384307446
