Ni_pred,Ni_real,Lon,Lan
2.840655283,0.343589704,128.0929444,37.28225
3.163890311,3.357593744,129.1286944,37.10702778
2.539944604,1.479329227,127.7247222,37.43388889
2.921596574,3.131136911,128.2730833,37.37916667
0.375935459,0,127.4038056,37.78683333
2.988359636,3.000719815,128.8638889,37.28027778
2.176305331,1.954445052,127.4858333,37.42891667
1.943003136,1.86872051,127.2990833,37.17125
1.59994214,1.574846468,127.4015833,37.79988889
1.557199422,3.005682604,128.2742222,37.36986111
0.822679174,0.058268908,127.3956944,37.79283333
2.127366336,3.221671912,127.7768056,37.42505556
2.043520312,1.821318271,127.7659444,37.42452778
2.232745115,1.131402111,128.2728056,37.37972222
3.414284945,3.191710157,128.8567222,37.46294444
1.283597602,1.217875709,128.0846944,37.82375
3.044967315,3.064791809,128.2735278,37.37708333
1.719158474,1.435084525,128.8087778,37.12763889
1.222034338,1.211940974,127.47875,37.41680556
1.837560741,1.615419984,127.4808889,37.41941667
2.024182796,1.8017098,127.4881389,37.80019444
1.494438907,1.272565596,128.2730278,37.38491667
1.79452884,1.701105101,127.4808889,37.41941667
2.674820574,0.457424847,127.7643056,37.53761111
3.166438978,4.079907514,128.0958056,37.28194444
2.404091423,3.549617387,127.4873889,37.79911111
1.445003633,1.722766598,127.4931389,37.80075
1.390491484,1.756132292,127.4850833,37.42705556
1.823992951,2.518502599,128.2736667,37.38486111
1.125928075,1.348073148,127.7684167,37.51102778
1.546032739,1.768149604,127.4873889,37.79911111
3.551406263,3.773220603,126.8800833,37.18455556
3.340665679,3.261552099,126.8961389,37.18447222
1.03986265,0.966983846,128.7779167,37.37308333
2.9707518,2.756205243,127.7611944,37.40730556
3.215338914,0,128.0953056,37.28197222
1.412856842,1.960094784,127.5035278,37.73483333
2.793868708,2.683757509,127.4833889,37.79933333
2.0121195,2.234306252,126.8848056,37.18227778
1.562720357,1.340250423,127.4007778,37.79922222
1.528335853,1.252762968,127.3087778,37.16411111
0.453496699,0.231111721,128.8108611,37.1315
3.360145786,3.209633244,128.7925833,37.37525
1.258824148,1.249901736,128.8549722,37.28216667
1.652364398,1.766441661,127.30525,37.17477778
3.473790128,3.524888854,128.2741944,37.37088889
3.550656682,3.363495514,128.8702222,37.39883333
3.443799243,3.221671912,127.51875,37.80594444
3.245432798,3.467297183,127.7955278,37.52247222
1.475398803,1.337629189,128.85075,37.46786111
1.673999817,1.350667183,128.8494444,37.46811111
1.400834314,1.178654996,128.2730833,37.38075
2.166524758,1.971299383,127.3044444,37.16619444
1.337188066,0.792992516,128.8722778,37.39058333
1.807735605,1.58514522,127.3991111,37.79713889
1.139671406,0.797507196,128.8466667,37.28313889
1.923436639,1.415853163,127.7802222,37.51180556
3.076358097,2.009555414,128.8455833,37.28302778
2.929280665,3.763754989,128.8628889,37.28102778
2.980698823,2.807593831,128.2731389,37.37722222
0.820873471,0.598836501,128.0832222,37.27027778
1.524748036,1.774952351,127.4885556,37.42077778
1.251866352,1.00063188,127.3983611,37.79572222
2.278868119,3.250374492,128.8560556,37.46755556
1.204727843,0,127.7241944,37.43430556
3.182639074,3.563032744,128.8609167,37.46669444
2.292831525,0.570979547,127.7884167,37.52988889
